Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;31;WithPattern;Chebyshev;OnlyWhenNoObstacles;No;2675;923;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;111;Genetic Algorithm;32;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;2525;793;7,24264068711929;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;85;Genetic Algorithm;32;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;2598;819;8,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;95;Genetic Algorithm;32;WithPattern;Octile;OnlyWhenNoObstacles;Yes;2571;860;7;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;90;Genetic Algorithm;32;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;3252;1026;9,82842712474619;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;33;WithPattern;Manhattan;OnlyWhenNoObstacles;No;6336;1274;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;198;Genetic Algorithm;33;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;10090;1511;15,8284271247462;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;33;WithPattern;Octile;OnlyWhenNoObstacles;No;6169;948;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;33;WithPattern;Chebyshev;OnlyWhenNoObstacles;No;2721;952;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;256;Genetic Algorithm;34;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;12742;1970;16,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;316;Genetic Algorithm;34;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;27441;3712;35,6568542494924;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;203;Genetic Algorithm;34;WithPattern;Octile;OnlyWhenNoObstacles;Yes;12013;2271;17,8284271247462;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;271;Genetic Algorithm;34;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;9546;1371;14;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;216;Genetic Algorithm;35;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;6679;1794;17,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;271;Genetic Algorithm;35;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;26931;4670;51,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;330;Genetic Algorithm;35;WithPattern;Octile;OnlyWhenNoObstacles;Yes;37011;5534;60,3137084989847;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;418;Genetic Algorithm;35;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;57089;6337;67,3137084989848;
