Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Dijkstra;19;File;Octile;IfAtMostOneObstacle;Yes;1;159;10,6568542494924;
Dijkstra;19;File;Chebyshev;IfAtMostOneObstacle;Yes;1;159;10,6568542494924;
A* (A Star);20;File;Manhattan;IfAtMostOneObstacle;Yes;1;189;27,7279220613579;
A* (A Star);20;File;Euclidean;IfAtMostOneObstacle;Yes;2;225;27,142135623731;
A* (A Star);20;File;Octile;IfAtMostOneObstacle;Yes;1;225;27,142135623731;
A* (A Star);20;File;Chebyshev;IfAtMostOneObstacle;Yes;2;234;27,142135623731;
Best First Search;20;File;Manhattan;IfAtMostOneObstacle;Yes;1;234;30,2132034355964;
Best First Search;20;File;Euclidean;IfAtMostOneObstacle;Yes;0;234;30,2132034355964;
Best First Search;20;File;Octile;IfAtMostOneObstacle;Yes;1;234;33,0416305603426;
Best First Search;20;File;Chebyshev;IfAtMostOneObstacle;Yes;1;234;29,7279220613579;
Dijkstra;20;File;Manhattan;IfAtMostOneObstacle;Yes;3;272;27,142135623731;
Dijkstra;20;File;Euclidean;IfAtMostOneObstacle;Yes;3;272;27,142135623731;
Dijkstra;20;File;Octile;IfAtMostOneObstacle;Yes;3;272;27,142135623731;
Dijkstra;20;File;Chebyshev;IfAtMostOneObstacle;Yes;3;272;27,142135623731;
A* (A Star);21;File;Manhattan;IfAtMostOneObstacle;Yes;0;54;14,4852813742386;
A* (A Star);21;File;Euclidean;IfAtMostOneObstacle;Yes;0;67;14,4852813742386;
A* (A Star);21;File;Octile;IfAtMostOneObstacle;Yes;0;67;14,4852813742386;
A* (A Star);21;File;Chebyshev;IfAtMostOneObstacle;Yes;0;73;14,4852813742386;
Best First Search;21;File;Manhattan;IfAtMostOneObstacle;Yes;0;73;14,4852813742386;
Best First Search;21;File;Euclidean;IfAtMostOneObstacle;Yes;0;73;14,4852813742386;
Best First Search;21;File;Octile;IfAtMostOneObstacle;Yes;0;73;14,4852813742386;
Best First Search;21;File;Chebyshev;IfAtMostOneObstacle;Yes;0;73;14,4852813742386;
