Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
A* (A Star);49;File;Octile;IfAtMostOneObstacle;Yes;1;311;51,1126983722081;
A* (A Star);49;File;Chebyshev;IfAtMostOneObstacle;Yes;12;567;51,1126983722081;
Best First Search;49;File;Manhattan;IfAtMostOneObstacle;Yes;1;567;67,1543289325507;
Best First Search;49;File;Euclidean;IfAtMostOneObstacle;Yes;0;567;57,7401153701776;
Best First Search;49;File;Octile;IfAtMostOneObstacle;Yes;0;567;57,7401153701776;
Best First Search;49;File;Chebyshev;IfAtMostOneObstacle;Yes;1;567;56,2842712474619;
Dijkstra;49;File;Manhattan;IfAtMostOneObstacle;Yes;90;1758;51,1126983722081;
Dijkstra;49;File;Euclidean;IfAtMostOneObstacle;Yes;90;1758;51,1126983722081;
Dijkstra;49;File;Octile;IfAtMostOneObstacle;Yes;89;1758;51,1126983722081;
Dijkstra;49;File;Chebyshev;IfAtMostOneObstacle;Yes;89;1758;51,1126983722081;
