alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
A* (A Star);174;Chebyshev;OnlyWhenNoObstacles;Yes (379ms );379;2029;99,3137084989847;
Best First Search;174;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;175;99,3137084989848;
Best First Search;174;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;175;99,3137084989848;
Best First Search;174;Octile;OnlyWhenNoObstacles;Yes (2ms );2;175;99,3137084989848;
Best First Search;174;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;175;99,3137084989847;
IDA* (IDA Star);174;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);174;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);174;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);174;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;174;Manhattan;OnlyWhenNoObstacles;Yes (1978ms );1978;4433;99,3137084989847;
Dijkstra;174;Euclidean;OnlyWhenNoObstacles;Yes (1968ms );1968;4433;99,3137084989847;
Dijkstra;174;Octile;OnlyWhenNoObstacles;Yes (1959ms );1959;4433;99,3137084989847;
Dijkstra;174;Chebyshev;OnlyWhenNoObstacles;Yes (1949ms );1949;4433;99,3137084989847;
A* (A Star);175;Manhattan;OnlyWhenNoObstacles;Yes (40ms );40;563;60,2426406871193;
A* (A Star);175;Euclidean;OnlyWhenNoObstacles;Yes (84ms );84;813;59,0710678118655;
A* (A Star);175;Octile;OnlyWhenNoObstacles;Yes (65ms );65;716;59,0710678118655;
A* (A Star);175;Chebyshev;OnlyWhenNoObstacles;Yes (135ms );135;1027;59,0710678118655;
Best First Search;175;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;119;66,6274169979695;
Best First Search;175;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;119;66,6274169979695;
Best First Search;175;Octile;OnlyWhenNoObstacles;Yes (1ms );1;119;66,6274169979695;
Best First Search;175;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;131;60,2426406871193;
IDA* (IDA Star);175;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);175;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);175;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);175;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;175;Manhattan;OnlyWhenNoObstacles;Yes (2116ms );2116;3838;59,0710678118655;
Dijkstra;175;Euclidean;OnlyWhenNoObstacles;Yes (2117ms );2117;3838;59,0710678118655;
Dijkstra;175;Octile;OnlyWhenNoObstacles;Yes (2119ms );2119;3838;59,0710678118655;
Dijkstra;175;Chebyshev;OnlyWhenNoObstacles;Yes (2107ms );2107;3838;59,0710678118655;
A* (A Star);176;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;98;25;
A* (A Star);176;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;116;25;
A* (A Star);176;Octile;OnlyWhenNoObstacles;Yes (0ms );0;98;25;
A* (A Star);176;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;125;25;
Best First Search;176;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;52;25;
Best First Search;176;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;56;25;
Best First Search;176;Octile;OnlyWhenNoObstacles;Yes (0ms );0;56;25;
Best First Search;176;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;56;25;
IDA* (IDA Star);176;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;0;25;
IDA* (IDA Star);176;Euclidean;OnlyWhenNoObstacles;Yes (68ms );68;0;25;
IDA* (IDA Star);176;Octile;OnlyWhenNoObstacles;Yes (0ms );0;0;25;
IDA* (IDA Star);176;Chebyshev;OnlyWhenNoObstacles;Yes (13ms );13;0;25;
Dijkstra;176;Manhattan;OnlyWhenNoObstacles;Yes (78ms );78;830;25;
Dijkstra;176;Euclidean;OnlyWhenNoObstacles;Yes (77ms );77;830;25;
Dijkstra;176;Octile;OnlyWhenNoObstacles;Yes (82ms );82;830;25;
Dijkstra;176;Chebyshev;OnlyWhenNoObstacles;Yes (80ms );80;830;25;
A* (A Star);177;Manhattan;OnlyWhenNoObstacles;Yes (3ms );3;180;85,7279220613579;
A* (A Star);177;Euclidean;OnlyWhenNoObstacles;Yes (182ms );182;1233;85,7279220613578;
A* (A Star);177;Octile;OnlyWhenNoObstacles;Yes (150ms );150;1125;85,7279220613578;
A* (A Star);177;Chebyshev;OnlyWhenNoObstacles;Yes (184ms );184;1238;85,7279220613578;
Best First Search;177;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;180;85,7279220613579;
Best First Search;177;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;179;85,7279220613579;
Best First Search;177;Octile;OnlyWhenNoObstacles;Yes (3ms );3;179;85,7279220613579;
Best First Search;177;Chebyshev;OnlyWhenNoObstacles;Yes (3ms );3;211;103,727922061358;
IDA* (IDA Star);177;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;0;103,727922061358;
IDA* (IDA Star);177;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);177;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);177;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;177;Manhattan;OnlyWhenNoObstacles;Yes (1641ms );1641;3537;85,7279220613578;
Dijkstra;177;Euclidean;OnlyWhenNoObstacles;Yes (1638ms );1638;3537;85,7279220613578;
Dijkstra;177;Octile;OnlyWhenNoObstacles;Yes (1656ms );1656;3537;85,7279220613578;
Dijkstra;177;Chebyshev;OnlyWhenNoObstacles;Yes (1633ms );1633;3537;85,7279220613578;
A* (A Star);178;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;87;26,2426406871193;
A* (A Star);178;Euclidean;OnlyWhenNoObstacles;Yes (4ms );4;186;26,2426406871193;
A* (A Star);178;Octile;OnlyWhenNoObstacles;Yes (3ms );3;169;26,2426406871193;
A* (A Star);178;Chebyshev;OnlyWhenNoObstacles;Yes (6ms );6;231;26,2426406871193;
Best First Search;178;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;71;27,6568542494924;
Best First Search;178;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;67;26,2426406871193;
Best First Search;178;Octile;OnlyWhenNoObstacles;Yes (0ms );0;67;26,2426406871193;
Best First Search;178;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;68;26,2426406871193;
IDA* (IDA Star);178;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;0;26,2426406871193;
IDA* (IDA Star);178;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);178;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);178;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;178;Manhattan;OnlyWhenNoObstacles;Yes (120ms );120;933;26,2426406871193;
Dijkstra;178;Euclidean;OnlyWhenNoObstacles;Yes (123ms );123;933;26,2426406871193;
Dijkstra;178;Octile;OnlyWhenNoObstacles;Yes (120ms );120;933;26,2426406871193;
Dijkstra;178;Chebyshev;OnlyWhenNoObstacles;Yes (119ms );119;933;26,2426406871193;
A* (A Star);179;Manhattan;OnlyWhenNoObstacles;Yes (9ms );9;281;112,083261120685;
A* (A Star);179;Euclidean;OnlyWhenNoObstacles;Yes (1024ms );1024;2547;112,083261120685;
A* (A Star);179;Octile;OnlyWhenNoObstacles;Yes (782ms );782;2160;112,083261120685;
A* (A Star);179;Chebyshev;OnlyWhenNoObstacles;Yes (1436ms );1436;2999;112,083261120685;
Best First Search;179;Manhattan;OnlyWhenNoObstacles;Yes (9ms );9;279;119,539105243401;
Best First Search;179;Euclidean;OnlyWhenNoObstacles;Yes (8ms );8;279;119,539105243401;
Best First Search;179;Octile;OnlyWhenNoObstacles;Yes (8ms );8;279;119,539105243401;
Best First Search;179;Chebyshev;OnlyWhenNoObstacles;Yes (10ms );10;309;116,7695526217;
IDA* (IDA Star);179;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;0;117,183766184074;
IDA* (IDA Star);179;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);179;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);179;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;179;Manhattan;OnlyWhenNoObstacles;Yes (7410ms );7410;6555;112,083261120685;
Dijkstra;179;Euclidean;OnlyWhenNoObstacles;Yes (7355ms );7355;6555;112,083261120685;
Dijkstra;179;Octile;OnlyWhenNoObstacles;Yes (7390ms );7390;6555;112,083261120685;
Dijkstra;179;Chebyshev;OnlyWhenNoObstacles;Yes (7403ms );7403;6555;112,083261120685;
A* (A Star);180;Manhattan;OnlyWhenNoObstacles;Yes (36ms );36;562;64,4852813742386;
A* (A Star);180;Euclidean;OnlyWhenNoObstacles;Yes (83ms );83;876;64,4852813742386;
A* (A Star);180;Octile;OnlyWhenNoObstacles;Yes (80ms );80;821;64,4852813742386;
A* (A Star);180;Chebyshev;OnlyWhenNoObstacles;Yes (139ms );139;1051;64,4852813742386;
Best First Search;180;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;125;64,4852813742386;
Best First Search;180;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;144;71,556349186104;
Best First Search;180;Octile;OnlyWhenNoObstacles;Yes (3ms );3;155;71,556349186104;
Best First Search;180;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;158;76,9705627484771;
IDA* (IDA Star);180;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);180;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);180;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);180;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;180;Manhattan;OnlyWhenNoObstacles;Yes (1150ms );1150;3070;64,4852813742386;
Dijkstra;180;Euclidean;OnlyWhenNoObstacles;Yes (1165ms );1165;3070;64,4852813742386;
Dijkstra;180;Octile;OnlyWhenNoObstacles;Yes (1141ms );1141;3070;64,4852813742386;
Dijkstra;180;Chebyshev;OnlyWhenNoObstacles;Yes (1141ms );1141;3070;64,4852813742386;
A* (A Star);181;Manhattan;OnlyWhenNoObstacles;Yes (434ms );434;1758;126,112698372208;
A* (A Star);181;Euclidean;OnlyWhenNoObstacles;Yes (965ms );965;2555;126,112698372208;
A* (A Star);181;Octile;OnlyWhenNoObstacles;Yes (804ms );804;2333;126,112698372208;
A* (A Star);181;Chebyshev;OnlyWhenNoObstacles;Yes (1145ms );1145;2782;126,112698372208;
Best First Search;181;Manhattan;OnlyWhenNoObstacles;Yes (19ms );19;408;126,112698372208;
Best First Search;181;Euclidean;OnlyWhenNoObstacles;Yes (9ms );9;301;140,296464556282;
Best First Search;181;Octile;OnlyWhenNoObstacles;Yes (11ms );11;323;140,296464556282;
Best First Search;181;Chebyshev;OnlyWhenNoObstacles;Yes (8ms );8;283;126,112698372208;
IDA* (IDA Star);181;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);181;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);181;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);181;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;181;Manhattan;OnlyWhenNoObstacles;Yes (5491ms );5491;5838;126,112698372208;
Dijkstra;181;Euclidean;OnlyWhenNoObstacles;Yes (5483ms );5483;5838;126,112698372208;
Dijkstra;181;Octile;OnlyWhenNoObstacles;Yes (5430ms );5430;5838;126,112698372208;
Dijkstra;181;Chebyshev;OnlyWhenNoObstacles;Yes (5428ms );5428;5838;126,112698372208;
A* (A Star);182;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;76;31,4142135623731;
A* (A Star);182;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;120;31,4142135623731;
A* (A Star);182;Octile;OnlyWhenNoObstacles;Yes (0ms );0;80;31,4142135623731;
A* (A Star);182;Chebyshev;OnlyWhenNoObstacles;Yes (3ms );3;171;31,4142135623731;
Best First Search;182;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;76;31,4142135623731;
Best First Search;182;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;76;31,4142135623731;
Best First Search;182;Octile;OnlyWhenNoObstacles;Yes (0ms );0;76;31,4142135623731;
Best First Search;182;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;87;35,4142135623731;
IDA* (IDA Star);182;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;0;35,4142135623731;
IDA* (IDA Star);182;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;0;35,4142135623731;
IDA* (IDA Star);182;Octile;OnlyWhenNoObstacles;Yes (0ms );0;0;35,4142135623731;
IDA* (IDA Star);182;Chebyshev;OnlyWhenNoObstacles;Yes (3ms );3;0;35,4142135623731;
Dijkstra;182;Manhattan;OnlyWhenNoObstacles;Yes (312ms );312;1469;31,4142135623731;
Dijkstra;182;Euclidean;OnlyWhenNoObstacles;Yes (312ms );312;1469;31,4142135623731;
Dijkstra;182;Octile;OnlyWhenNoObstacles;Yes (308ms );308;1469;31,4142135623731;
Dijkstra;182;Chebyshev;OnlyWhenNoObstacles;Yes (322ms );322;1469;31,4142135623731;
A* (A Star);183;Manhattan;OnlyWhenNoObstacles;Yes (4ms );4;187;35,0710678118655;
A* (A Star);183;Euclidean;OnlyWhenNoObstacles;Yes (9ms );9;268;35,0710678118655;
A* (A Star);183;Octile;OnlyWhenNoObstacles;Yes (6ms );6;234;35,0710678118655;
A* (A Star);183;Chebyshev;OnlyWhenNoObstacles;Yes (13ms );13;331;35,0710678118655;
Best First Search;183;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;85;36,4852813742386;
Best First Search;183;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;79;36,4852813742386;
Best First Search;183;Octile;OnlyWhenNoObstacles;Yes (0ms );0;79;36,4852813742386;
Best First Search;183;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;69;35,0710678118655;
IDA* (IDA Star);183;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);183;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);183;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);183;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;183;Manhattan;OnlyWhenNoObstacles;Yes (246ms );246;1354;35,0710678118655;
Dijkstra;183;Euclidean;OnlyWhenNoObstacles;Yes (244ms );244;1354;35,0710678118655;
Dijkstra;183;Octile;OnlyWhenNoObstacles;Yes (238ms );238;1354;35,0710678118655;
Dijkstra;183;Chebyshev;OnlyWhenNoObstacles;Yes (238ms );238;1354;35,0710678118655;
A* (A Star);184;Manhattan;OnlyWhenNoObstacles;Yes (8ms );8;270;44,4852813742386;
A* (A Star);184;Euclidean;OnlyWhenNoObstacles;Yes (28ms );28;510;44,4852813742386;
A* (A Star);184;Octile;OnlyWhenNoObstacles;Yes (27ms );27;479;44,4852813742386;
A* (A Star);184;Chebyshev;OnlyWhenNoObstacles;Yes (41ms );41;615;44,4852813742386;
Best First Search;184;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;93;44,4852813742386;
Best First Search;184;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;83;44,4852813742386;
Best First Search;184;Octile;OnlyWhenNoObstacles;Yes (0ms );0;83;44,4852813742386;
Best First Search;184;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;88;44,4852813742386;
IDA* (IDA Star);184;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);184;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);184;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);184;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;184;Manhattan;OnlyWhenNoObstacles;Yes (720ms );720;2475;44,4852813742386;
Dijkstra;184;Euclidean;OnlyWhenNoObstacles;Yes (745ms );745;2475;44,4852813742386;
Dijkstra;184;Octile;OnlyWhenNoObstacles;Yes (721ms );721;2475;44,4852813742386;
Dijkstra;184;Chebyshev;OnlyWhenNoObstacles;Yes (717ms );717;2475;44,4852813742386;
A* (A Star);185;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;143;26,4142135623731;
A* (A Star);185;Euclidean;OnlyWhenNoObstacles;Yes (5ms );5;220;26,4142135623731;
A* (A Star);185;Octile;OnlyWhenNoObstacles;Yes (6ms );6;207;26,4142135623731;
A* (A Star);185;Chebyshev;OnlyWhenNoObstacles;Yes (7ms );7;257;26,4142135623731;
Best First Search;185;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;78;28,8994949366117;
Best First Search;185;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;70;28,8994949366117;
Best First Search;185;Octile;OnlyWhenNoObstacles;Yes (0ms );0;70;28,8994949366117;
Best First Search;185;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;69;26,4142135623731;
IDA* (IDA Star);185;Manhattan;OnlyWhenNoObstacles;Yes (655ms );655;0;26,4142135623731;
IDA* (IDA Star);185;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);185;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);185;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;185;Manhattan;OnlyWhenNoObstacles;Yes (217ms );217;1278;26,4142135623731;
Dijkstra;185;Euclidean;OnlyWhenNoObstacles;Yes (213ms );213;1278;26,4142135623731;
Dijkstra;185;Octile;OnlyWhenNoObstacles;Yes (215ms );215;1278;26,4142135623731;
Dijkstra;185;Chebyshev;OnlyWhenNoObstacles;Yes (216ms );216;1278;26,4142135623731;
A* (A Star);186;Manhattan;OnlyWhenNoObstacles;Yes (21ms );21;425;51,2426406871193;
A* (A Star);186;Euclidean;OnlyWhenNoObstacles;Yes (46ms );46;596;51,2426406871193;
A* (A Star);186;Octile;OnlyWhenNoObstacles;Yes (39ms );39;533;51,2426406871193;
A* (A Star);186;Chebyshev;OnlyWhenNoObstacles;Yes (71ms );71;706;51,2426406871193;
Best First Search;186;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;153;66,9411254969543;
Best First Search;186;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;144;66,9411254969543;
Best First Search;186;Octile;OnlyWhenNoObstacles;Yes (2ms );2;149;66,9411254969543;
Best First Search;186;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;126;56,3137084989848;
IDA* (IDA Star);186;Manhattan;OnlyWhenNoObstacles;Yes (233ms );233;0;56,3137084989848;
IDA* (IDA Star);186;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);186;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);186;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;186;Manhattan;OnlyWhenNoObstacles;Yes (717ms );717;2233;51,2426406871193;
Dijkstra;186;Euclidean;OnlyWhenNoObstacles;Yes (727ms );727;2233;51,2426406871193;
Dijkstra;186;Octile;OnlyWhenNoObstacles;Yes (697ms );697;2233;51,2426406871193;
Dijkstra;186;Chebyshev;OnlyWhenNoObstacles;Yes (720ms );720;2233;51,2426406871193;
A* (A Star);187;Manhattan;OnlyWhenNoObstacles;Yes (39ms );39;551;68,8284271247462;
A* (A Star);187;Euclidean;OnlyWhenNoObstacles;Yes (47ms );47;680;68,8284271247462;
A* (A Star);187;Octile;OnlyWhenNoObstacles;Yes (42ms );42;616;68,8284271247462;
A* (A Star);187;Chebyshev;OnlyWhenNoObstacles;Yes (77ms );77;809;68,8284271247462;
Best First Search;187;Manhattan;OnlyWhenNoObstacles;Yes (3ms );3;180;89,9411254969543;
Best First Search;187;Euclidean;OnlyWhenNoObstacles;Yes (3ms );3;166;83,1126983722081;
Best First Search;187;Octile;OnlyWhenNoObstacles;Yes (3ms );3;169;89,9411254969543;
Best First Search;187;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;151;68,8284271247462;
IDA* (IDA Star);187;Manhattan;OnlyWhenNoObstacles;Yes (4970ms );4970;0;68,8284271247462;
IDA* (IDA Star);187;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);187;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);187;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;187;Manhattan;OnlyWhenNoObstacles;Yes (661ms );661;2399;68,8284271247462;
Dijkstra;187;Euclidean;OnlyWhenNoObstacles;Yes (668ms );668;2399;68,8284271247462;
Dijkstra;187;Octile;OnlyWhenNoObstacles;Yes (688ms );688;2399;68,8284271247462;
Dijkstra;187;Chebyshev;OnlyWhenNoObstacles;Yes (694ms );694;2399;68,8284271247462;
A* (A Star);188;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;105;42,3847763108502;
A* (A Star);188;Euclidean;OnlyWhenNoObstacles;Yes (27ms );27;437;42,3847763108502;
A* (A Star);188;Octile;OnlyWhenNoObstacles;Yes (14ms );14;323;42,3847763108502;
A* (A Star);188;Chebyshev;OnlyWhenNoObstacles;Yes (48ms );48;571;42,3847763108502;
Best First Search;188;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;101;46,3847763108502;
Best First Search;188;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;101;46,3847763108502;
Best First Search;188;Octile;OnlyWhenNoObstacles;Yes (1ms );1;101;46,3847763108502;
Best First Search;188;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;105;43,2132034355964;
IDA* (IDA Star);188;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;0;43,2132034355964;
IDA* (IDA Star);188;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);188;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);188;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;188;Manhattan;OnlyWhenNoObstacles;Yes (1380ms );1380;2563;42,3847763108502;
Dijkstra;188;Euclidean;OnlyWhenNoObstacles;Yes (1198ms );1198;2563;42,3847763108502;
Dijkstra;188;Octile;OnlyWhenNoObstacles;Yes (1907ms );1907;2563;42,3847763108502;
Dijkstra;188;Chebyshev;OnlyWhenNoObstacles;Yes (1690ms );1690;2563;42,3847763108502;
A* (A Star);189;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;99;40,4558441227157;
A* (A Star);189;Euclidean;OnlyWhenNoObstacles;Yes (22ms );22;322;40,4558441227157;
A* (A Star);189;Octile;OnlyWhenNoObstacles;Yes (11ms );11;248;40,4558441227157;
A* (A Star);189;Chebyshev;OnlyWhenNoObstacles;Yes (41ms );41;453;40,4558441227157;
Best First Search;189;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;99;40,4558441227157;
Best First Search;189;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;99;40,4558441227157;
Best First Search;189;Octile;OnlyWhenNoObstacles;Yes (1ms );1;99;40,4558441227157;
Best First Search;189;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;120;47,4852813742386;
IDA* (IDA Star);189;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;0;47,4852813742386;
IDA* (IDA Star);189;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);189;Octile;OnlyWhenNoObstacles;Yes (1087ms );1087;0;47,4852813742386;
IDA* (IDA Star);189;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;189;Manhattan;OnlyWhenNoObstacles;Yes (708ms );708;1927;40,4558441227157;
Dijkstra;189;Euclidean;OnlyWhenNoObstacles;Yes (600ms );600;1927;40,4558441227157;
Dijkstra;189;Octile;OnlyWhenNoObstacles;Yes (590ms );590;1927;40,4558441227157;
Dijkstra;189;Chebyshev;OnlyWhenNoObstacles;Yes (628ms );628;1927;40,4558441227157;
A* (A Star);190;Manhattan;OnlyWhenNoObstacles;Yes (993ms );993;2424;120,38477631085;
A* (A Star);190;Euclidean;OnlyWhenNoObstacles;Yes (1738ms );1738;3292;120,38477631085;
A* (A Star);190;Octile;OnlyWhenNoObstacles;Yes (1458ms );1458;3120;120,38477631085;
A* (A Star);190;Chebyshev;OnlyWhenNoObstacles;Yes (1754ms );1754;3389;120,38477631085;
Best First Search;190;Manhattan;OnlyWhenNoObstacles;Yes (9ms );9;289;126,7695526217;
Best First Search;190;Euclidean;OnlyWhenNoObstacles;Yes (8ms );8;285;126,183766184074;
Best First Search;190;Octile;OnlyWhenNoObstacles;Yes (8ms );8;283;126,183766184074;
Best First Search;190;Chebyshev;OnlyWhenNoObstacles;Yes (7ms );7;271;120,38477631085;
IDA* (IDA Star);190;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);190;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);190;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);190;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;190;Manhattan;OnlyWhenNoObstacles;Yes (4820ms );4820;5452;120,38477631085;
Dijkstra;190;Euclidean;OnlyWhenNoObstacles;Yes (4812ms );4812;5452;120,38477631085;
Dijkstra;190;Octile;OnlyWhenNoObstacles;Yes (4841ms );4841;5452;120,38477631085;
Dijkstra;190;Chebyshev;OnlyWhenNoObstacles;Yes (4843ms );4843;5452;120,38477631085;
A* (A Star);191;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;79;29,8284271247462;
A* (A Star);191;Euclidean;OnlyWhenNoObstacles;Yes (4ms );4;220;29,8284271247462;
A* (A Star);191;Octile;OnlyWhenNoObstacles;Yes (3ms );3;194;29,8284271247462;
A* (A Star);191;Chebyshev;OnlyWhenNoObstacles;Yes (8ms );8;273;29,8284271247462;
Best First Search;191;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;68;29,8284271247462;
Best First Search;191;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;63;29,8284271247462;
Best First Search;191;Octile;OnlyWhenNoObstacles;Yes (0ms );0;63;29,8284271247462;
Best First Search;191;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;68;31,2426406871193;
IDA* (IDA Star);191;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;0;31,2426406871193;
IDA* (IDA Star);191;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);191;Octile;OnlyWhenNoObstacles;Yes (720ms );720;0;31,2426406871193;
IDA* (IDA Star);191;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;191;Manhattan;OnlyWhenNoObstacles;Yes (201ms );201;1338;29,8284271247462;
Dijkstra;191;Euclidean;OnlyWhenNoObstacles;Yes (185ms );185;1338;29,8284271247462;
Dijkstra;191;Octile;OnlyWhenNoObstacles;Yes (186ms );186;1338;29,8284271247462;
Dijkstra;191;Chebyshev;OnlyWhenNoObstacles;Yes (196ms );196;1338;29,8284271247462;
A* (A Star);192;Manhattan;OnlyWhenNoObstacles;Yes (439ms );439;1823;105,798989873223;
