Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Dijkstra;30;File;Chebyshev;Never;Yes;2;353;21;
A* (A Star);31;File;Manhattan;Never;Yes;1;220;40;
A* (A Star);31;File;Euclidean;Never;Yes;3;378;40;
A* (A Star);31;File;Octile;Never;Yes;3;378;40;
A* (A Star);31;File;Chebyshev;Never;Yes;4;474;40;
Best First Search;31;File;Manhattan;Never;Yes;0;474;42;
Best First Search;31;File;Euclidean;Never;Yes;0;474;40;
Best First Search;31;File;Octile;Never;Yes;0;474;40;
Best First Search;31;File;Chebyshev;Never;Yes;0;474;52;
Dijkstra;31;File;Manhattan;Never;Yes;49;1691;40;
Dijkstra;31;File;Euclidean;Never;Yes;49;1691;40;
Dijkstra;31;File;Octile;Never;Yes;47;1691;40;
Dijkstra;31;File;Chebyshev;Never;Yes;48;1691;40;
A* (A Star);32;File;Manhattan;Never;Yes;5;482;62;
A* (A Star);32;File;Euclidean;Never;Yes;8;688;62;
A* (A Star);32;File;Octile;Never;Yes;9;688;62;
A* (A Star);32;File;Chebyshev;Never;Yes;16;865;62;
Best First Search;32;File;Manhattan;Never;Yes;1;865;78;
Best First Search;32;File;Euclidean;Never;Yes;0;865;62;
Best First Search;32;File;Octile;Never;Yes;0;865;62;
Best First Search;32;File;Chebyshev;Never;Yes;0;865;64;
Dijkstra;32;File;Manhattan;Never;Yes;171;3307;62;
Dijkstra;32;File;Euclidean;Never;Yes;168;3307;62;
Dijkstra;32;File;Octile;Never;Yes;168;3307;62;
Dijkstra;32;File;Chebyshev;Never;Yes;169;3307;62;
A* (A Star);33;File;Manhattan;Never;Yes;0;166;32;
A* (A Star);33;File;Euclidean;Never;Yes;1;221;32;
A* (A Star);33;File;Octile;Never;Yes;1;221;32;
A* (A Star);33;File;Chebyshev;Never;Yes;1;275;32;
Best First Search;33;File;Manhattan;Never;Yes;0;275;52;
Best First Search;33;File;Euclidean;Never;Yes;0;275;50;
Best First Search;33;File;Octile;Never;Yes;0;275;50;
Best First Search;33;File;Chebyshev;Never;Yes;0;275;48;
Dijkstra;33;File;Manhattan;Never;Yes;17;1003;32;
Dijkstra;33;File;Euclidean;Never;Yes;18;1003;32;
Dijkstra;33;File;Octile;Never;Yes;18;1003;32;
Dijkstra;33;File;Chebyshev;Never;Yes;18;1003;32;
A* (A Star);34;File;Manhattan;Never;Yes;9;651;81;
A* (A Star);34;File;Euclidean;Never;Yes;26;1163;81;
A* (A Star);34;File;Octile;Never;Yes;23;1163;81;
A* (A Star);34;File;Chebyshev;Never;Yes;39;1461;81;
Best First Search;34;File;Manhattan;Never;Yes;1;1461;113;
Best First Search;34;File;Euclidean;Never;Yes;1;1461;113;
Best First Search;34;File;Octile;Never;Yes;1;1461;113;
Best First Search;34;File;Chebyshev;Never;Yes;1;1461;103;
Dijkstra;34;File;Manhattan;Never;Yes;287;4375;81;
Dijkstra;34;File;Euclidean;Never;Yes;282;4375;81;
Dijkstra;34;File;Octile;Never;Yes;285;4375;81;
Dijkstra;34;File;Chebyshev;Never;Yes;282;4375;81;
A* (A Star);35;File;Manhattan;Never;Yes;14;756;80;
A* (A Star);35;File;Euclidean;Never;Yes;19;978;80;
A* (A Star);35;File;Octile;Never;Yes;17;978;80;
A* (A Star);35;File;Chebyshev;Never;Yes;22;1058;80;
Best First Search;35;File;Manhattan;Never;Yes;0;1058;80;
Best First Search;35;File;Euclidean;Never;Yes;1;1058;92;
