Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;219;Genetic Algorithm;54;WithPattern;Chebyshev;Never;Yes;14765;3822;34;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;55;WithPattern;Manhattan;Never;No;1422;1025;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;55;WithPattern;Euclidean;Never;No;1515;953;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;55;WithPattern;Octile;Never;No;67535;3250;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;55;WithPattern;Chebyshev;Never;No;10609;2626;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;56;WithPattern;Manhattan;Never;No;1480;548;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;363;Genetic Algorithm;56;WithPattern;Euclidean;Never;Yes;17771;5460;34;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;593;Genetic Algorithm;56;WithPattern;Octile;Never;Yes;39590;5343;54;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;56;WithPattern;Chebyshev;Never;No;1483;719;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;140;Genetic Algorithm;57;WithPattern;Manhattan;Never;Yes;4453;1888;21;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;208;Genetic Algorithm;57;WithPattern;Euclidean;Never;Yes;9950;3179;32;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;126;Genetic Algorithm;57;WithPattern;Octile;Never;Yes;2991;1392;7;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;111;Genetic Algorithm;57;WithPattern;Chebyshev;Never;Yes;2429;1263;12;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;129;Genetic Algorithm;58;WithPattern;Manhattan;Never;Yes;2501;1008;9;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;166;Genetic Algorithm;58;WithPattern;Euclidean;Never;Yes;3923;1680;12;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;159;Genetic Algorithm;58;WithPattern;Octile;Never;Yes;9365;3206;38;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;84;Genetic Algorithm;58;WithPattern;Chebyshev;Never;Yes;1716;1319;12;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;59;WithPattern;Manhattan;Never;No;1333;613;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;59;WithPattern;Euclidean;Never;No;6495;2187;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;59;WithPattern;Octile;Never;No;1255;766;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;465;Genetic Algorithm;59;WithPattern;Chebyshev;Never;Yes;23438;3253;24;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;60;WithPattern;Manhattan;Never;No;1551;916;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;56;Genetic Algorithm;60;WithPattern;Euclidean;Never;Yes;2823;2701;25;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;85;Genetic Algorithm;60;WithPattern;Octile;Never;Yes;1883;1691;20;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;60;WithPattern;Chebyshev;Never;No;2265;875;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;61;WithPattern;Manhattan;Never;No;1648;704;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;61;WithPattern;Euclidean;Never;No;1458;905;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;61;WithPattern;Octile;Never;No;2598;1136;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;61;WithPattern;Chebyshev;Never;No;3544;1716;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;122;Genetic Algorithm;62;WithPattern;Manhattan;Never;Yes;5288;2585;29;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;126;Genetic Algorithm;62;WithPattern;Euclidean;Never;Yes;5695;2278;21;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;163;Genetic Algorithm;62;WithPattern;Octile;Never;Yes;5828;1759;19;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;112;Genetic Algorithm;62;WithPattern;Chebyshev;Never;Yes;3763;1761;18;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;222;Genetic Algorithm;63;WithPattern;Manhattan;Never;Yes;29526;7851;81;
