Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
IDA* (IDA Star);22;WithPattern;Euclidean;Never;Yes;31;0;19;
IDA* (IDA Star);22;WithPattern;Octile;Never;Yes;2;0;19;
IDA* (IDA Star);22;WithPattern;Chebyshev;Never;Yes;3;0;19;
Dijkstra;22;WithPattern;Manhattan;Never;Yes;6;535;19;
Dijkstra;22;WithPattern;Euclidean;Never;Yes;6;535;19;
Dijkstra;22;WithPattern;Octile;Never;Yes;6;535;19;
Dijkstra;22;WithPattern;Chebyshev;Never;Yes;6;535;19;
A* (A Star);23;WithPattern;Manhattan;Never;Yes;3;339;49;
A* (A Star);23;WithPattern;Euclidean;Never;Yes;4;438;49;
A* (A Star);23;WithPattern;Octile;Never;Yes;4;413;49;
A* (A Star);23;WithPattern;Chebyshev;Never;Yes;7;514;49;
Best First Search;23;WithPattern;Manhattan;Never;Yes;0;101;49;
Best First Search;23;WithPattern;Euclidean;Never;Yes;0;88;49;
Best First Search;23;WithPattern;Octile;Never;Yes;0;88;49;
Best First Search;23;WithPattern;Chebyshev;Never;Yes;0;88;49;
IDA* (IDA Star);23;WithPattern;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);23;WithPattern;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);23;WithPattern;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);23;WithPattern;Chebyshev;Never;No;5001;0;-1;
Dijkstra;23;WithPattern;Manhattan;Never;Yes;32;1380;49;
