Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;309;Genetic Algorithm;27;Random;Octile;Always;Yes;17344;1957;15,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;27;Random;Chebyshev;Always;No;5145;1480;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;151;Genetic Algorithm;28;Random;Manhattan;Always;Yes;3857;1261;18,142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;150;Genetic Algorithm;28;Random;Euclidean;Always;Yes;4519;1039;13,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;138;Genetic Algorithm;28;Random;Octile;Always;Yes;6411;1931;25,2132034355964;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;190;Genetic Algorithm;28;Random;Chebyshev;Always;Yes;6079;1313;13,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;167;Genetic Algorithm;29;Random;Manhattan;Always;Yes;4944;1213;10,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;186;Genetic Algorithm;29;Random;Euclidean;Always;Yes;8824;1584;24,9705627484771;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;151;Genetic Algorithm;29;Random;Octile;Always;Yes;7155;2115;26,2132034355964;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;468;Genetic Algorithm;29;Random;Chebyshev;Always;Yes;9167;1199;14,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;134;Genetic Algorithm;30;Random;Manhattan;Always;Yes;4599;1531;6,24264068711928;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;316;Genetic Algorithm;30;Random;Euclidean;Always;Yes;14367;1716;14,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;94;Genetic Algorithm;30;Random;Octile;Always;Yes;3171;1171;7,07106781186548;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;97;Genetic Algorithm;30;Random;Chebyshev;Always;Yes;4365;1811;9,89949493661167;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;31;Random;Manhattan;Always;No;16514;2101;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;31;Random;Euclidean;Always;No;10979;988;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;31;Random;Octile;Always;No;11334;1105;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;31;Random;Chebyshev;Always;No;9910;1104;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;59;Genetic Algorithm;32;Random;Manhattan;Always;Yes;3598;1755;17,142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;70;Genetic Algorithm;32;Random;Euclidean;Always;Yes;4257;1802;20,5563491861041;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;79;Genetic Algorithm;32;Random;Octile;Always;Yes;3799;1482;16,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;89;Genetic Algorithm;32;Random;Chebyshev;Always;Yes;5912;1950;16,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;184;Genetic Algorithm;33;Random;Manhattan;Always;Yes;8407;1560;17,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;122;Genetic Algorithm;33;Random;Euclidean;Always;Yes;6259;1960;5,24264068711928;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;300;Genetic Algorithm;33;Random;Octile;Always;Yes;21377;3236;41,1126983722081;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;268;Genetic Algorithm;33;Random;Chebyshev;Always;Yes;11453;1496;4,41421356237309;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;34;Random;Manhattan;Always;No;9190;919;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;173;Genetic Algorithm;34;Random;Euclidean;Always;Yes;5842;1537;23,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;252;Genetic Algorithm;34;Random;Octile;Always;Yes;12860;2403;30,3847763108502;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;163;Genetic Algorithm;34;Random;Chebyshev;Always;Yes;4747;1216;18,9705627484771;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;23;Genetic Algorithm;35;Random;Manhattan;Always;Yes;1445;1534;14,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;30;Genetic Algorithm;35;Random;Euclidean;Always;Yes;1576;1396;13,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;13;Genetic Algorithm;35;Random;Octile;Always;Yes;723;1324;19,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;18;Genetic Algorithm;35;Random;Chebyshev;Always;Yes;1063;1589;19,9705627484771;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;234;Genetic Algorithm;36;Random;Manhattan;Always;Yes;11125;1769;21,9705627484771;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;242;Genetic Algorithm;36;Random;Euclidean;Always;Yes;7309;1253;11,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;287;Genetic Algorithm;36;Random;Octile;Always;Yes;10515;1470;13,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;199;Genetic Algorithm;36;Random;Chebyshev;Always;Yes;6605;1891;34,7989898732233;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;221;Genetic Algorithm;37;Random;Manhattan;Always;Yes;9908;1700;20,142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;269;Genetic Algorithm;37;Random;Euclidean;Always;Yes;13100;1573;16,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;196;Genetic Algorithm;37;Random;Octile;Always;Yes;8262;1412;13,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;341;Genetic Algorithm;37;Random;Chebyshev;Always;Yes;22850;2632;20,9705627484771;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;81;Genetic Algorithm;38;Random;Manhattan;Always;Yes;2716;1157;9,65685424949238;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;119;Genetic Algorithm;38;Random;Euclidean;Always;Yes;5120;1597;14,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;75;Genetic Algorithm;38;Random;Octile;Always;Yes;4027;1754;15,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;77;Genetic Algorithm;38;Random;Chebyshev;Always;Yes;2811;1197;9,07106781186548;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;228;Genetic Algorithm;39;Random;Manhattan;Always;Yes;7721;1431;19,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;39;Random;Euclidean;Always;No;12821;1421;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;245;Genetic Algorithm;39;Random;Octile;Always;Yes;8124;1768;19,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;285;Genetic Algorithm;39;Random;Chebyshev;Always;Yes;11761;1642;23,9705627484771;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;182;Genetic Algorithm;40;Random;Manhattan;Always;Yes;8896;1546;17,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;258;Genetic Algorithm;40;Random;Euclidean;Always;Yes;14138;2217;23,7989898732233;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;40;Random;Octile;Always;No;3588;1295;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;40;Random;Chebyshev;Always;No;15222;1210;-1;
