alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
Best First Search;145;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;54;20,4852813742386;
Best First Search;145;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;52;19,8994949366117;
Best First Search;145;Octile;IfAtMostOneObstacle;Yes (0ms );0;52;19,8994949366117;
Best First Search;145;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;49;19,0710678118655;
Dijkstra;145;Manhattan;IfAtMostOneObstacle;Yes (79ms );79;624;18,2426406871193;
Dijkstra;145;Euclidean;IfAtMostOneObstacle;Yes (70ms );70;624;18,2426406871193;
Dijkstra;145;Octile;IfAtMostOneObstacle;Yes (90ms );90;624;18,2426406871193;
Dijkstra;145;Chebyshev;IfAtMostOneObstacle;Yes (94ms );94;624;18,2426406871193;
A* (A Star);146;Manhattan;IfAtMostOneObstacle;Yes (4ms );4;148;28,7279220613579;
A* (A Star);146;Euclidean;IfAtMostOneObstacle;Yes (4ms );4;155;28,7279220613579;
A* (A Star);146;Octile;IfAtMostOneObstacle;Yes (3ms );3;134;28,7279220613579;
A* (A Star);146;Chebyshev;IfAtMostOneObstacle;Yes (11ms );11;219;28,7279220613579;
Best First Search;146;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;84;31,2132034355964;
Best First Search;146;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;82;32,6274169979695;
Best First Search;146;Octile;IfAtMostOneObstacle;Yes (1ms );1;82;32,6274169979695;
Best First Search;146;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;75;29,3137084989848;
Dijkstra;146;Manhattan;IfAtMostOneObstacle;Yes (176ms );176;911;28,7279220613579;
Dijkstra;146;Euclidean;IfAtMostOneObstacle;Yes (157ms );157;911;28,7279220613579;
Dijkstra;146;Octile;IfAtMostOneObstacle;Yes (189ms );189;911;28,7279220613579;
Dijkstra;146;Chebyshev;IfAtMostOneObstacle;Yes (167ms );167;911;28,7279220613579;
A* (A Star);147;Manhattan;IfAtMostOneObstacle;Yes (12ms );12;267;81,254833995939;
A* (A Star);147;Euclidean;IfAtMostOneObstacle;Yes (240ms );240;1099;80,4264068711928;
A* (A Star);147;Octile;IfAtMostOneObstacle;Yes (137ms );137;869;80,4264068711928;
A* (A Star);147;Chebyshev;IfAtMostOneObstacle;Yes (528ms );528;1554;80,4264068711928;
Best First Search;147;Manhattan;IfAtMostOneObstacle;Yes (6ms );6;223;98,3675323681471;
Best First Search;147;Euclidean;IfAtMostOneObstacle;Yes (7ms );7;249;96,953318805774;
Best First Search;147;Octile;IfAtMostOneObstacle;Yes (7ms );7;251;99,4386001800125;
Best First Search;147;Chebyshev;IfAtMostOneObstacle;Yes (8ms );8;268;88,4264068711928;
Dijkstra;147;Manhattan;IfAtMostOneObstacle;Yes (10625ms );10625;6580;80,4264068711928;
Dijkstra;147;Euclidean;IfAtMostOneObstacle;Yes (10817ms );10817;6580;80,4264068711928;
Dijkstra;147;Octile;IfAtMostOneObstacle;Yes (10243ms );10243;6580;80,4264068711928;
Dijkstra;147;Chebyshev;IfAtMostOneObstacle;Yes (10799ms );10799;6580;80,4264068711928;
A* (A Star);148;Manhattan;IfAtMostOneObstacle;Yes (79ms );79;640;47,2842712474619;
A* (A Star);148;Euclidean;IfAtMostOneObstacle;Yes (101ms );101;730;47,2842712474619;
A* (A Star);148;Octile;IfAtMostOneObstacle;Yes (96ms );96;691;47,2842712474619;
A* (A Star);148;Chebyshev;IfAtMostOneObstacle;Yes (136ms );136;802;47,2842712474619;
Best First Search;148;Manhattan;IfAtMostOneObstacle;Yes (6ms );6;212;57,6690475583121;
Best First Search;148;Euclidean;IfAtMostOneObstacle;Yes (4ms );4;167;51,7695526217004;
Best First Search;148;Octile;IfAtMostOneObstacle;Yes (4ms );4;170;51,7695526217004;
Best First Search;148;Chebyshev;IfAtMostOneObstacle;Yes (6ms );6;196;50,7989898732233;
Dijkstra;148;Manhattan;IfAtMostOneObstacle;Yes (566ms );566;1581;47,2842712474619;
Dijkstra;148;Euclidean;IfAtMostOneObstacle;Yes (532ms );532;1581;47,2842712474619;
Dijkstra;148;Octile;IfAtMostOneObstacle;Yes (564ms );564;1581;47,2842712474619;
Dijkstra;148;Chebyshev;IfAtMostOneObstacle;Yes (563ms );563;1581;47,2842712474619;
A* (A Star);149;Manhattan;IfAtMostOneObstacle;Yes (7ms );7;172;41,2132034355964;
A* (A Star);149;Euclidean;IfAtMostOneObstacle;Yes (14ms );14;279;41,2132034355964;
A* (A Star);149;Octile;IfAtMostOneObstacle;Yes (7ms );7;205;41,2132034355964;
A* (A Star);149;Chebyshev;IfAtMostOneObstacle;Yes (23ms );23;312;41,2132034355964;
Best First Search;149;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;107;43,4558441227157;
Best First Search;149;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;107;43,4558441227157;
Best First Search;149;Octile;IfAtMostOneObstacle;Yes (1ms );1;107;43,4558441227157;
Best First Search;149;Chebyshev;IfAtMostOneObstacle;Yes (1ms );1;109;43,2132034355964;
Dijkstra;149;Manhattan;IfAtMostOneObstacle;Yes (1092ms );1092;2298;41,2132034355964;
Dijkstra;149;Euclidean;IfAtMostOneObstacle;Yes (1257ms );1257;2298;41,2132034355964;
Dijkstra;149;Octile;IfAtMostOneObstacle;Yes (1166ms );1166;2298;41,2132034355964;
Dijkstra;149;Chebyshev;IfAtMostOneObstacle;Yes (1193ms );1193;2298;41,2132034355964;
A* (A Star);150;Manhattan;IfAtMostOneObstacle;Yes (77ms );77;638;110,468037431535;
A* (A Star);150;Euclidean;IfAtMostOneObstacle;Yes (1330ms );1330;2598;108,225396744416;
A* (A Star);150;Octile;IfAtMostOneObstacle;Yes (948ms );948;2194;108,225396744416;
A* (A Star);150;Chebyshev;IfAtMostOneObstacle;Yes (2251ms );2251;3288;108,225396744416;
Best First Search;150;Manhattan;IfAtMostOneObstacle;Yes (12ms );12;317;128,651803615609;
Best First Search;150;Euclidean;IfAtMostOneObstacle;Yes (23ms );23;423;149,722871427475;
Best First Search;150;Octile;IfAtMostOneObstacle;Yes (18ms );18;371;139,722871427474;
Best First Search;150;Chebyshev;IfAtMostOneObstacle;Yes (27ms );27;401;129,982756057297;
Dijkstra;150;Manhattan;IfAtMostOneObstacle;Yes (10211ms );10211;6626;108,225396744416;
Dijkstra;150;Euclidean;IfAtMostOneObstacle;Yes (10730ms );10730;6626;108,225396744416;
Dijkstra;150;Octile;IfAtMostOneObstacle;Yes (10396ms );10396;6626;108,225396744416;
Dijkstra;150;Chebyshev;IfAtMostOneObstacle;Yes (10223ms );10223;6626;108,225396744416;
A* (A Star);151;Manhattan;IfAtMostOneObstacle;Yes (94ms );94;705;111,911688245431;
A* (A Star);151;Euclidean;IfAtMostOneObstacle;Yes (589ms );589;1740;104,39696961967;
A* (A Star);151;Octile;IfAtMostOneObstacle;Yes (234ms );234;1112;104,39696961967;
A* (A Star);151;Chebyshev;IfAtMostOneObstacle;Yes (1235ms );1235;2480;104,39696961967;
Best First Search;151;Manhattan;IfAtMostOneObstacle;Yes (20ms );20;394;136,823376490863;
Best First Search;151;Euclidean;IfAtMostOneObstacle;Yes (16ms );16;379;133,651803615609;
Best First Search;151;Octile;IfAtMostOneObstacle;Yes (16ms );16;380;133,651803615609;
Best First Search;151;Chebyshev;IfAtMostOneObstacle;Yes (15ms );15;360;115,083261120685;
Dijkstra;151;Manhattan;IfAtMostOneObstacle;Yes (8840ms );8840;6404;104,39696961967;
Dijkstra;151;Euclidean;IfAtMostOneObstacle;Yes (8987ms );8987;6404;104,39696961967;
Dijkstra;151;Octile;IfAtMostOneObstacle;Yes (9502ms );9502;6404;104,39696961967;
Dijkstra;151;Chebyshev;IfAtMostOneObstacle;Yes (8876ms );8876;6404;104,39696961967;
A* (A Star);152;Manhattan;IfAtMostOneObstacle;Yes (193ms );193;996;107,083261120685;
A* (A Star);152;Euclidean;IfAtMostOneObstacle;Yes (747ms );747;1990;104,597979746447;
A* (A Star);152;Octile;IfAtMostOneObstacle;Yes (567ms );567;1658;104,597979746447;
A* (A Star);152;Chebyshev;IfAtMostOneObstacle;Yes (1595ms );1595;2821;104,597979746447;
Best First Search;152;Manhattan;IfAtMostOneObstacle;Yes (11ms );11;306;123,509667991878;
Best First Search;152;Euclidean;IfAtMostOneObstacle;Yes (9ms );9;293;117,267027304759;
Best First Search;152;Octile;IfAtMostOneObstacle;Yes (10ms );10;291;117,267027304759;
Best First Search;152;Chebyshev;IfAtMostOneObstacle;Yes (13ms );13;306;117,325901807804;
Dijkstra;152;Manhattan;IfAtMostOneObstacle;Yes (8515ms );8515;6158;104,597979746447;
Dijkstra;152;Euclidean;IfAtMostOneObstacle;Yes (8440ms );8440;6158;104,597979746447;
Dijkstra;152;Octile;IfAtMostOneObstacle;Yes (8765ms );8765;6158;104,597979746447;
Dijkstra;152;Chebyshev;IfAtMostOneObstacle;Yes (8634ms );8634;6158;104,597979746447;
A* (A Star);153;Manhattan;IfAtMostOneObstacle;Yes (7ms );7;188;50,1126983722081;
A* (A Star);153;Euclidean;IfAtMostOneObstacle;Yes (38ms );38;471;50,1126983722081;
A* (A Star);153;Octile;IfAtMostOneObstacle;Yes (31ms );31;413;50,1126983722081;
A* (A Star);153;Chebyshev;IfAtMostOneObstacle;Yes (64ms );64;555;50,1126983722081;
Best First Search;153;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;145;59,4264068711928;
Best First Search;153;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;139;53,7695526217005;
Best First Search;153;Octile;IfAtMostOneObstacle;Yes (2ms );2;139;53,7695526217005;
Best First Search;153;Chebyshev;IfAtMostOneObstacle;Yes (3ms );3;149;51,8700576850888;
Dijkstra;153;Manhattan;IfAtMostOneObstacle;Yes (747ms );747;1889;50,1126983722081;
Dijkstra;153;Euclidean;IfAtMostOneObstacle;Yes (740ms );740;1889;50,1126983722081;
Dijkstra;153;Octile;IfAtMostOneObstacle;Yes (719ms );719;1889;50,1126983722081;
Dijkstra;153;Chebyshev;IfAtMostOneObstacle;Yes (692ms );692;1889;50,1126983722081;
A* (A Star);154;Manhattan;IfAtMostOneObstacle;Yes (37ms );37;439;61,4558441227157;
A* (A Star);154;Euclidean;IfAtMostOneObstacle;Yes (79ms );79;678;61,4558441227157;
A* (A Star);154;Octile;IfAtMostOneObstacle;Yes (58ms );58;600;61,4558441227157;
A* (A Star);154;Chebyshev;IfAtMostOneObstacle;Yes (157ms );157;868;61,4558441227157;
Best First Search;154;Manhattan;IfAtMostOneObstacle;Yes (4ms );4;173;70,9116882454314;
Best First Search;154;Euclidean;IfAtMostOneObstacle;Yes (5ms );5;179;73,9827560572969;
Best First Search;154;Octile;IfAtMostOneObstacle;Yes (4ms );4;181;73,9827560572969;
Best First Search;154;Chebyshev;IfAtMostOneObstacle;Yes (8ms );8;251;76,5269119345812;
Dijkstra;154;Manhattan;IfAtMostOneObstacle;Yes (1331ms );1331;2482;61,4558441227157;
Dijkstra;154;Euclidean;IfAtMostOneObstacle;Yes (1326ms );1326;2482;61,4558441227157;
Dijkstra;154;Octile;IfAtMostOneObstacle;Yes (1291ms );1291;2482;61,4558441227157;
Dijkstra;154;Chebyshev;IfAtMostOneObstacle;Yes (1334ms );1334;2482;61,4558441227157;
A* (A Star);155;Manhattan;IfAtMostOneObstacle;Yes (3ms );3;150;46,9411254969543;
A* (A Star);155;Euclidean;IfAtMostOneObstacle;Yes (16ms );16;329;46,3553390593274;
A* (A Star);155;Octile;IfAtMostOneObstacle;Yes (16ms );16;290;46,3553390593274;
A* (A Star);155;Chebyshev;IfAtMostOneObstacle;Yes (37ms );37;450;46,3553390593274;
Best First Search;155;Manhattan;IfAtMostOneObstacle;Yes (4ms );4;189;74,3969696196699;
Best First Search;155;Euclidean;IfAtMostOneObstacle;Yes (6ms );6;196;74,3969696196699;
Best First Search;155;Octile;IfAtMostOneObstacle;Yes (4ms );4;194;50,254833995939;
Best First Search;155;Chebyshev;IfAtMostOneObstacle;Yes (6ms );6;211;51,2842712474619;
Dijkstra;155;Manhattan;IfAtMostOneObstacle;Yes (542ms );542;1560;46,3553390593274;
Dijkstra;155;Euclidean;IfAtMostOneObstacle;Yes (509ms );509;1560;46,3553390593274;
Dijkstra;155;Octile;IfAtMostOneObstacle;Yes (552ms );552;1560;46,3553390593274;
Dijkstra;155;Chebyshev;IfAtMostOneObstacle;Yes (532ms );532;1560;46,3553390593274;
A* (A Star);156;Manhattan;IfAtMostOneObstacle;Yes (6ms );6;227;79,3259018078045;
A* (A Star);156;Euclidean;IfAtMostOneObstacle;Yes (131ms );131;783;79,3259018078045;
A* (A Star);156;Octile;IfAtMostOneObstacle;Yes (72ms );72;620;79,3259018078045;
A* (A Star);156;Chebyshev;IfAtMostOneObstacle;Yes (427ms );427;1456;79,3259018078045;
Best First Search;156;Manhattan;IfAtMostOneObstacle;Yes (5ms );5;221;84,8822509939085;
Best First Search;156;Euclidean;IfAtMostOneObstacle;Yes (5ms );5;225;84,8822509939085;
Best First Search;156;Octile;IfAtMostOneObstacle;Yes (5ms );5;219;88,5391052434009;
Best First Search;156;Chebyshev;IfAtMostOneObstacle;Yes (7ms );7;247;87,9116882454314;
Dijkstra;156;Manhattan;IfAtMostOneObstacle;Yes (9770ms );9770;6545;79,3259018078045;
Dijkstra;156;Euclidean;IfAtMostOneObstacle;Yes (10047ms );10047;6545;79,3259018078045;
Dijkstra;156;Octile;IfAtMostOneObstacle;Yes (9620ms );9620;6545;79,3259018078045;
Dijkstra;156;Chebyshev;IfAtMostOneObstacle;Yes (9526ms );9526;6545;79,3259018078045;
A* (A Star);157;Manhattan;IfAtMostOneObstacle;Yes (143ms );143;850;69,9411254969542;
A* (A Star);157;Euclidean;IfAtMostOneObstacle;Yes (247ms );247;1051;69,9411254969542;
A* (A Star);157;Octile;IfAtMostOneObstacle;Yes (221ms );221;1004;69,9411254969542;
A* (A Star);157;Chebyshev;IfAtMostOneObstacle;Yes (282ms );282;1105;69,9411254969542;
Best First Search;157;Manhattan;IfAtMostOneObstacle;Yes (7ms );7;222;83,2964645562816;
Best First Search;157;Euclidean;IfAtMostOneObstacle;Yes (7ms );7;209;81,6396103067892;
Best First Search;157;Octile;IfAtMostOneObstacle;Yes (6ms );6;205;81,6396103067892;
Best First Search;157;Chebyshev;IfAtMostOneObstacle;Yes (14ms );14;261;78,4264068711928;
Dijkstra;157;Manhattan;IfAtMostOneObstacle;Yes (1193ms );1193;2393;69,9411254969542;
Dijkstra;157;Euclidean;IfAtMostOneObstacle;Yes (1257ms );1257;2393;69,9411254969542;
Dijkstra;157;Octile;IfAtMostOneObstacle;Yes (1221ms );1221;2393;69,9411254969542;
Dijkstra;157;Chebyshev;IfAtMostOneObstacle;Yes (1155ms );1155;2393;69,9411254969542;
A* (A Star);158;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;86;21,142135623731;
A* (A Star);158;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;108;21,142135623731;
A* (A Star);158;Octile;IfAtMostOneObstacle;Yes (1ms );1;106;21,142135623731;
A* (A Star);158;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;124;21,142135623731;
Best First Search;158;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;61;22,7989898732233;
Best First Search;158;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;58;22,7989898732233;
Best First Search;158;Octile;IfAtMostOneObstacle;Yes (0ms );0;58;22,7989898732233;
Best First Search;158;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;62;21,142135623731;
Dijkstra;158;Manhattan;IfAtMostOneObstacle;Yes (20ms );20;340;21,142135623731;
Dijkstra;158;Euclidean;IfAtMostOneObstacle;Yes (20ms );20;340;21,142135623731;
Dijkstra;158;Octile;IfAtMostOneObstacle;Yes (19ms );19;340;21,142135623731;
Dijkstra;158;Chebyshev;IfAtMostOneObstacle;Yes (22ms );22;340;21,142135623731;
A* (A Star);159;Manhattan;IfAtMostOneObstacle;Yes (119ms );119;759;82,7695526217004;
A* (A Star);159;Euclidean;IfAtMostOneObstacle;Yes (188ms );188;996;78,6690475583121;
A* (A Star);159;Octile;IfAtMostOneObstacle;Yes (121ms );121;814;78,6690475583121;
A* (A Star);159;Chebyshev;IfAtMostOneObstacle;Yes (315ms );315;1183;78,6690475583121;
Best First Search;159;Manhattan;IfAtMostOneObstacle;Yes (8ms );8;235;87,7401153701776;
Best First Search;159;Euclidean;IfAtMostOneObstacle;Yes (5ms );5;237;92,2253967444161;
Best First Search;159;Octile;IfAtMostOneObstacle;Yes (6ms );6;238;92,2253967444161;
Best First Search;159;Chebyshev;IfAtMostOneObstacle;Yes (25ms );25;395;107,497474683058;
Dijkstra;159;Manhattan;IfAtMostOneObstacle;Yes (7769ms );7769;5891;78,6690475583121;
Dijkstra;159;Euclidean;IfAtMostOneObstacle;Yes (7890ms );7890;5891;78,6690475583121;
Dijkstra;159;Octile;IfAtMostOneObstacle;Yes (7891ms );7891;5891;78,6690475583121;
Dijkstra;159;Chebyshev;IfAtMostOneObstacle;Yes (8011ms );8011;5891;78,6690475583121;
A* (A Star);160;Manhattan;IfAtMostOneObstacle;Yes (8ms );8;182;43,1421356237309;
A* (A Star);160;Euclidean;IfAtMostOneObstacle;Yes (7ms );7;213;41,7279220613578;
A* (A Star);160;Octile;IfAtMostOneObstacle;Yes (4ms );4;170;41,7279220613578;
A* (A Star);160;Chebyshev;IfAtMostOneObstacle;Yes (12ms );12;243;41,7279220613578;
Best First Search;160;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;140;48,698484809835;
Best First Search;160;Euclidean;IfAtMostOneObstacle;Yes (3ms );3;143;45,8700576850888;
Best First Search;160;Octile;IfAtMostOneObstacle;Yes (3ms );3;146;45,8700576850888;
Best First Search;160;Chebyshev;IfAtMostOneObstacle;Yes (1ms );1;105;44,7989898732233;
Dijkstra;160;Manhattan;IfAtMostOneObstacle;Yes (1240ms );1240;2398;41,7279220613578;
Dijkstra;160;Euclidean;IfAtMostOneObstacle;Yes (1234ms );1234;2398;41,7279220613578;
Dijkstra;160;Octile;IfAtMostOneObstacle;Yes (1175ms );1175;2398;41,7279220613578;
Dijkstra;160;Chebyshev;IfAtMostOneObstacle;Yes (1223ms );1223;2398;41,7279220613578;
A* (A Star);161;Manhattan;IfAtMostOneObstacle;Yes (51ms );51;567;81,4264068711928;
A* (A Star);161;Euclidean;IfAtMostOneObstacle;Yes (210ms );210;1031;80,5979797464466;
A* (A Star);161;Octile;IfAtMostOneObstacle;Yes (88ms );88;726;80,5979797464466;
A* (A Star);161;Chebyshev;IfAtMostOneObstacle;Yes (329ms );329;1275;80,5979797464466;
Best First Search;161;Manhattan;IfAtMostOneObstacle;Yes (6ms );6;230;91,2253967444161;
Best First Search;161;Euclidean;IfAtMostOneObstacle;Yes (7ms );7;209;85,5685424949237;
Best First Search;161;Octile;IfAtMostOneObstacle;Yes (6ms );6;209;85,5685424949237;
Best First Search;161;Chebyshev;IfAtMostOneObstacle;Yes (8ms );8;234;92,0121933088197;
Dijkstra;161;Manhattan;IfAtMostOneObstacle;Yes (6472ms );6472;5405;80,5979797464466;
Dijkstra;161;Euclidean;IfAtMostOneObstacle;Yes (6554ms );6554;5405;80,5979797464466;
Dijkstra;161;Octile;IfAtMostOneObstacle;Yes (6468ms );6468;5405;80,5979797464466;
Dijkstra;161;Chebyshev;IfAtMostOneObstacle;Yes (6497ms );6497;5405;80,5979797464466;
A* (A Star);162;Manhattan;IfAtMostOneObstacle;Yes (8ms );8;236;47,7989898732233;
A* (A Star);162;Euclidean;IfAtMostOneObstacle;Yes (34ms );34;404;47,7989898732233;
A* (A Star);162;Octile;IfAtMostOneObstacle;Yes (14ms );14;275;47,7989898732233;
A* (A Star);162;Chebyshev;IfAtMostOneObstacle;Yes (50ms );50;504;47,7989898732233;
Best First Search;162;Manhattan;IfAtMostOneObstacle;Yes (3ms );3;185;52,7695526217005;
Best First Search;162;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;151;58,5269119345812;
Best First Search;162;Octile;IfAtMostOneObstacle;Yes (2ms );2;155;58,5269119345812;
Best First Search;162;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;153;61,2132034355964;
Dijkstra;162;Manhattan;IfAtMostOneObstacle;Yes (2568ms );2568;3456;47,7989898732233;
Dijkstra;162;Euclidean;IfAtMostOneObstacle;Yes (2583ms );2583;3456;47,7989898732233;
Dijkstra;162;Octile;IfAtMostOneObstacle;Yes (2544ms );2544;3456;47,7989898732233;
Dijkstra;162;Chebyshev;IfAtMostOneObstacle;Yes (2547ms );2547;3456;47,7989898732233;
A* (A Star);163;Manhattan;IfAtMostOneObstacle;Yes (159ms );159;932;112,639610306789;
A* (A Star);163;Euclidean;IfAtMostOneObstacle;Yes (494ms );494;1602;106,497474683058;
A* (A Star);163;Octile;IfAtMostOneObstacle;Yes (157ms );157;956;106,497474683058;
A* (A Star);163;Chebyshev;IfAtMostOneObstacle;Yes (1127ms );1127;2325;106,497474683058;
Best First Search;163;Manhattan;IfAtMostOneObstacle;Yes (14ms );14;335;130,580735803743;
Best First Search;163;Euclidean;IfAtMostOneObstacle;Yes (12ms );12;312;132,823376490863;
Best First Search;163;Octile;IfAtMostOneObstacle;Yes (12ms );12;313;132,823376490863;
Best First Search;163;Chebyshev;IfAtMostOneObstacle;Yes (12ms );12;279;112,840620433566;
Dijkstra;163;Manhattan;IfAtMostOneObstacle;Yes (8559ms );8559;6226;106,497474683058;
Dijkstra;163;Euclidean;IfAtMostOneObstacle;Yes (8839ms );8839;6226;106,497474683058;
Dijkstra;163;Octile;IfAtMostOneObstacle;Yes (8601ms );8601;6226;106,497474683058;
Dijkstra;163;Chebyshev;IfAtMostOneObstacle;Yes (8648ms );8648;6226;106,497474683058;
A* (A Star);164;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;64;18,0710678118655;
A* (A Star);164;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;71;18,0710678118655;
A* (A Star);164;Octile;IfAtMostOneObstacle;Yes (0ms );0;71;18,0710678118655;
A* (A Star);164;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;80;18,0710678118655;
Best First Search;164;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;52;20,5563491861041;
Best First Search;164;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;50;20,5563491861041;
Best First Search;164;Octile;IfAtMostOneObstacle;Yes (0ms );0;50;20,5563491861041;
Best First Search;164;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;44;18,6568542494924;
Dijkstra;164;Manhattan;IfAtMostOneObstacle;Yes (42ms );42;471;18,0710678118655;
Dijkstra;164;Euclidean;IfAtMostOneObstacle;Yes (46ms );46;471;18,0710678118655;
Dijkstra;164;Octile;IfAtMostOneObstacle;Yes (44ms );44;471;18,0710678118655;
Dijkstra;164;Chebyshev;IfAtMostOneObstacle;Yes (41ms );41;471;18,0710678118655;
A* (A Star);165;Manhattan;IfAtMostOneObstacle;Yes (4ms );4;189;59,1126983722081;
A* (A Star);165;Euclidean;IfAtMostOneObstacle;Yes (26ms );26;402;58,2842712474619;
A* (A Star);165;Octile;IfAtMostOneObstacle;Yes (14ms );14;290;58,2842712474619;
A* (A Star);165;Chebyshev;IfAtMostOneObstacle;Yes (100ms );100;699;58,2842712474619;
Best First Search;165;Manhattan;IfAtMostOneObstacle;Yes (3ms );3;155;61,5979797464466;
Best First Search;165;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;154;61,5979797464466;
Best First Search;165;Octile;IfAtMostOneObstacle;Yes (2ms );2;154;61,5979797464466;
Best First Search;165;Chebyshev;IfAtMostOneObstacle;Yes (4ms );4;189;72,5269119345812;
Dijkstra;165;Manhattan;IfAtMostOneObstacle;Yes (2520ms );2520;3471;58,2842712474619;
Dijkstra;165;Euclidean;IfAtMostOneObstacle;Yes (2679ms );2679;3471;58,2842712474619;
Dijkstra;165;Octile;IfAtMostOneObstacle;Yes (2614ms );2614;3471;58,2842712474619;
Dijkstra;165;Chebyshev;IfAtMostOneObstacle;Yes (2630ms );2630;3471;58,2842712474619;
A* (A Star);166;Manhattan;IfAtMostOneObstacle;Yes (6ms );6;217;47,0416305603426;
A* (A Star);166;Euclidean;IfAtMostOneObstacle;Yes (30ms );30;440;47,0416305603426;
A* (A Star);166;Octile;IfAtMostOneObstacle;Yes (17ms );17;350;47,0416305603426;
A* (A Star);166;Chebyshev;IfAtMostOneObstacle;Yes (77ms );77;632;47,0416305603426;
Best First Search;166;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;139;53,4264068711928;
Best First Search;166;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;138;54,0121933088197;
Best First Search;166;Octile;IfAtMostOneObstacle;Yes (2ms );2;147;54,0121933088197;
Best First Search;166;Chebyshev;IfAtMostOneObstacle;Yes (3ms );3;151;57,2842712474619;
Dijkstra;166;Manhattan;IfAtMostOneObstacle;Yes (995ms );995;2207;47,0416305603426;
Dijkstra;166;Euclidean;IfAtMostOneObstacle;Yes (1045ms );1045;2207;47,0416305603426;
Dijkstra;166;Octile;IfAtMostOneObstacle;Yes (999ms );999;2207;47,0416305603426;
Dijkstra;166;Chebyshev;IfAtMostOneObstacle;Yes (1033ms );1033;2207;47,0416305603426;
A* (A Star);167;Manhattan;IfAtMostOneObstacle;Yes (58ms );58;598;115,325901807804;
A* (A Star);167;Euclidean;IfAtMostOneObstacle;Yes (343ms );343;1352;107,325901807804;
A* (A Star);167;Octile;IfAtMostOneObstacle;Yes (229ms );229;1032;107,325901807804;
A* (A Star);167;Chebyshev;IfAtMostOneObstacle;Yes (566ms );566;1568;107,325901807804;
Best First Search;167;Manhattan;IfAtMostOneObstacle;Yes (10ms );10;317;124,438600180013;
Best First Search;167;Euclidean;IfAtMostOneObstacle;Yes (15ms );15;378;139,066017177982;
Best First Search;167;Octile;IfAtMostOneObstacle;Yes (17ms );17;388;149,066017177982;
Best First Search;167;Chebyshev;IfAtMostOneObstacle;Yes (14ms );14;331;132,740115370178;
Dijkstra;167;Manhattan;IfAtMostOneObstacle;Yes (6621ms );6621;5414;107,325901807804;
Dijkstra;167;Euclidean;IfAtMostOneObstacle;Yes (6414ms );6414;5414;107,325901807804;
Dijkstra;167;Octile;IfAtMostOneObstacle;Yes (6689ms );6689;5414;107,325901807804;
Dijkstra;167;Chebyshev;IfAtMostOneObstacle;Yes (6722ms );6722;5414;107,325901807804;
A* (A Star);168;Manhattan;IfAtMostOneObstacle;Yes (24ms );24;401;52,698484809835;
A* (A Star);168;Euclidean;IfAtMostOneObstacle;Yes (51ms );51;553;52,698484809835;
A* (A Star);168;Octile;IfAtMostOneObstacle;Yes (43ms );43;479;52,698484809835;
A* (A Star);168;Chebyshev;IfAtMostOneObstacle;Yes (123ms );123;759;52,698484809835;
Best First Search;168;Manhattan;IfAtMostOneObstacle;Yes (5ms );5;182;59,6690475583121;
Best First Search;168;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;158;60,0121933088197;
Best First Search;168;Octile;IfAtMostOneObstacle;Yes (2ms );2;159;60,0121933088197;
Best First Search;168;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;139;54,4558441227157;
Dijkstra;168;Manhattan;IfAtMostOneObstacle;Yes (3383ms );3383;3946;52,698484809835;
Dijkstra;168;Euclidean;IfAtMostOneObstacle;Yes (3523ms );3523;3946;52,698484809835;
Dijkstra;168;Octile;IfAtMostOneObstacle;Yes (3214ms );3214;3946;52,698484809835;
Dijkstra;168;Chebyshev;IfAtMostOneObstacle;Yes (3377ms );3377;3946;52,698484809835;
A* (A Star);169;Manhattan;IfAtMostOneObstacle;Yes (31ms );31;472;82,6690475583121;
