alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
Best First Search;77;Manhattan;Never;Yes (1ms );1;145;75;
Best First Search;77;Euclidean;Never;Yes (2ms );2;144;73;
Best First Search;77;Octile;Never;Yes (1ms );1;144;73;
Best First Search;77;Chebyshev;Never;Yes (2ms );2;154;73;
IDA* (IDA Star);77;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);77;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);77;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);77;Chebyshev;Never;No;5001;0;-1;
Dijkstra;77;Manhattan;Never;Yes (555ms );555;2421;63;
Dijkstra;77;Euclidean;Never;Yes (556ms );556;2421;63;
Dijkstra;77;Octile;Never;Yes (557ms );557;2421;63;
Dijkstra;77;Chebyshev;Never;Yes (558ms );558;2421;63;
A* (A Star);78;Manhattan;Never;Yes (53ms );53;767;80;
A* (A Star);78;Euclidean;Never;Yes (181ms );181;1424;80;
A* (A Star);78;Octile;Never;Yes (152ms );152;1296;80;
A* (A Star);78;Chebyshev;Never;Yes (262ms );262;1705;80;
Best First Search;78;Manhattan;Never;Yes (1ms );1;152;80;
Best First Search;78;Euclidean;Never;Yes (2ms );2;161;84;
Best First Search;78;Octile;Never;Yes (2ms );2;169;92;
Best First Search;78;Chebyshev;Never;Yes (2ms );2;175;82;
IDA* (IDA Star);78;Manhattan;Never;Yes (0ms );0;0;82;
IDA* (IDA Star);78;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);78;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);78;Chebyshev;Never;No;5001;0;-1;
Dijkstra;78;Manhattan;Never;Yes (2066ms );2066;4665;80;
Dijkstra;78;Euclidean;Never;Yes (2071ms );2071;4665;80;
Dijkstra;78;Octile;Never;Yes (2074ms );2074;4665;80;
Dijkstra;78;Chebyshev;Never;Yes (2070ms );2070;4665;80;
A* (A Star);79;Manhattan;Never;Yes (162ms );162;1309;109;
A* (A Star);79;Euclidean;Never;Yes (640ms );640;2620;109;
A* (A Star);79;Octile;Never;Yes (545ms );545;2421;109;
A* (A Star);79;Chebyshev;Never;Yes (766ms );766;2857;109;
Best First Search;79;Manhattan;Never;Yes (5ms );5;268;127;
Best First Search;79;Euclidean;Never;Yes (3ms );3;193;109;
Best First Search;79;Octile;Never;Yes (3ms );3;194;109;
Best First Search;79;Chebyshev;Never;Yes (4ms );4;205;113;
IDA* (IDA Star);79;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);79;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);79;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);79;Chebyshev;Never;No;5001;0;-1;
Dijkstra;79;Manhattan;Never;Yes (3554ms );3554;5999;109;
Dijkstra;79;Euclidean;Never;Yes (3572ms );3572;5999;109;
Dijkstra;79;Octile;Never;Yes (3552ms );3552;5999;109;
Dijkstra;79;Chebyshev;Never;Yes (3557ms );3557;5999;109;
A* (A Star);80;Manhattan;Never;Yes (17ms );17;415;50;
A* (A Star);80;Euclidean;Never;Yes (31ms );31;585;50;
A* (A Star);80;Octile;Never;Yes (25ms );25;535;50;
A* (A Star);80;Chebyshev;Never;Yes (39ms );39;658;50;
Best First Search;80;Manhattan;Never;Yes (0ms );0;95;52;
Best First Search;80;Euclidean;Never;Yes (0ms );0;89;52;
Best First Search;80;Octile;Never;Yes (0ms );0;89;52;
Best First Search;80;Chebyshev;Never;Yes (1ms );1;105;60;
IDA* (IDA Star);80;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);80;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);80;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);80;Chebyshev;Never;No;5001;0;-1;
Dijkstra;80;Manhattan;Never;Yes (298ms );298;1832;50;
Dijkstra;80;Euclidean;Never;Yes (300ms );300;1832;50;
Dijkstra;80;Octile;Never;Yes (303ms );303;1832;50;
Dijkstra;80;Chebyshev;Never;Yes (302ms );302;1832;50;
A* (A Star);81;Manhattan;Never;Yes (333ms );333;1880;103;
A* (A Star);81;Euclidean;Never;Yes (714ms );714;2817;103;
A* (A Star);81;Octile;Never;Yes (625ms );625;2636;103;
A* (A Star);81;Chebyshev;Never;Yes (987ms );987;3287;103;
Best First Search;81;Manhattan;Never;Yes (5ms );5;246;105;
Best First Search;81;Euclidean;Never;Yes (2ms );2;182;105;
Best First Search;81;Octile;Never;Yes (2ms );2;182;105;
Best First Search;81;Chebyshev;Never;Yes (4ms );4;222;105;
IDA* (IDA Star);81;Manhattan;Never;Yes (0ms );0;0;105;
IDA* (IDA Star);81;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);81;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);81;Chebyshev;Never;No;5001;0;-1;
Dijkstra;81;Manhattan;Never;Yes (5073ms );5073;7133;103;
Dijkstra;81;Euclidean;Never;Yes (5075ms );5075;7133;103;
Dijkstra;81;Octile;Never;Yes (5073ms );5073;7133;103;
Dijkstra;81;Chebyshev;Never;Yes (5068ms );5068;7133;103;
A* (A Star);82;Manhattan;Never;Yes (70ms );70;870;78;
A* (A Star);82;Euclidean;Never;Yes (198ms );198;1452;78;
A* (A Star);82;Octile;Never;Yes (143ms );143;1219;78;
A* (A Star);82;Chebyshev;Never;Yes (327ms );327;1859;78;
Best First Search;82;Manhattan;Never;Yes (2ms );2;174;80;
Best First Search;82;Euclidean;Never;Yes (2ms );2;164;78;
Best First Search;82;Octile;Never;Yes (2ms );2;164;78;
Best First Search;82;Chebyshev;Never;Yes (2ms );2;164;78;
IDA* (IDA Star);82;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);82;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);82;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);82;Chebyshev;Never;No;5001;0;-1;
Dijkstra;82;Manhattan;Never;Yes (2658ms );2658;5092;78;
Dijkstra;82;Euclidean;Never;Yes (2659ms );2659;5092;78;
Dijkstra;82;Octile;Never;Yes (2663ms );2663;5092;78;
Dijkstra;82;Chebyshev;Never;Yes (2670ms );2670;5092;78;
A* (A Star);83;Manhattan;Never;Yes (18ms );18;430;63;
A* (A Star);83;Euclidean;Never;Yes (69ms );69;826;63;
A* (A Star);83;Octile;Never;Yes (57ms );57;727;63;
A* (A Star);83;Chebyshev;Never;Yes (103ms );103;1009;63;
Best First Search;83;Manhattan;Never;Yes (2ms );2;187;81;
Best First Search;83;Euclidean;Never;Yes (2ms );2;155;75;
Best First Search;83;Octile;Never;Yes (2ms );2;160;79;
Best First Search;83;Chebyshev;Never;Yes (1ms );1;145;65;
IDA* (IDA Star);83;Manhattan;Never;Yes (0ms );0;0;65;
IDA* (IDA Star);83;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);83;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);83;Chebyshev;Never;No;5001;0;-1;
Dijkstra;83;Manhattan;Never;Yes (2594ms );2594;4936;63;
Dijkstra;83;Euclidean;Never;Yes (2587ms );2587;4936;63;
Dijkstra;83;Octile;Never;Yes (2602ms );2602;4936;63;
Dijkstra;83;Chebyshev;Never;Yes (2598ms );2598;4936;63;
A* (A Star);84;Manhattan;Never;Yes (69ms );69;854;72;
A* (A Star);84;Euclidean;Never;Yes (133ms );133;1218;72;
A* (A Star);84;Octile;Never;Yes (126ms );126;1169;72;
A* (A Star);84;Chebyshev;Never;Yes (167ms );167;1351;72;
Best First Search;84;Manhattan;Never;Yes (2ms );2;173;72;
Best First Search;84;Euclidean;Never;Yes (2ms );2;156;72;
Best First Search;84;Octile;Never;Yes (2ms );2;156;72;
Best First Search;84;Chebyshev;Never;Yes (2ms );2;156;72;
IDA* (IDA Star);84;Manhattan;Never;Yes (0ms );0;0;72;
IDA* (IDA Star);84;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);84;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);84;Chebyshev;Never;No;5001;0;-1;
Dijkstra;84;Manhattan;Never;Yes (1147ms );1147;3480;72;
Dijkstra;84;Euclidean;Never;Yes (1157ms );1157;3480;72;
Dijkstra;84;Octile;Never;Yes (1153ms );1153;3480;72;
Dijkstra;84;Chebyshev;Never;Yes (1153ms );1153;3480;72;
A* (A Star);85;Manhattan;Never;Yes (1ms );1;144;59;
A* (A Star);85;Euclidean;Never;Yes (1ms );1;144;59;
A* (A Star);85;Octile;Never;Yes (1ms );1;144;59;
A* (A Star);85;Chebyshev;Never;Yes (1ms );1;144;59;
Best First Search;85;Manhattan;Never;Yes (2ms );2;144;59;
Best First Search;85;Euclidean;Never;Yes (1ms );1;144;59;
Best First Search;85;Octile;Never;Yes (2ms );2;144;59;
Best First Search;85;Chebyshev;Never;Yes (1ms );1;144;59;
IDA* (IDA Star);85;Manhattan;Never;Yes (0ms );0;0;59;
IDA* (IDA Star);85;Euclidean;Never;Yes (0ms );0;0;59;
IDA* (IDA Star);85;Octile;Never;Yes (0ms );0;0;59;
IDA* (IDA Star);85;Chebyshev;Never;Yes (0ms );0;0;59;
Dijkstra;85;Manhattan;Never;Yes (9ms );9;322;59;
Dijkstra;85;Euclidean;Never;Yes (9ms );9;322;59;
Dijkstra;85;Octile;Never;Yes (9ms );9;322;59;
Dijkstra;85;Chebyshev;Never;Yes (9ms );9;322;59;
A* (A Star);86;Manhattan;Never;Yes (134ms );134;1164;87;
A* (A Star);86;Euclidean;Never;Yes (284ms );284;1725;87;
A* (A Star);86;Octile;Never;Yes (271ms );271;1676;87;
A* (A Star);86;Chebyshev;Never;Yes (395ms );395;2058;87;
Best First Search;86;Manhattan;Never;Yes (4ms );4;217;103;
Best First Search;86;Euclidean;Never;Yes (2ms );2;178;89;
Best First Search;86;Octile;Never;Yes (2ms );2;178;89;
Best First Search;86;Chebyshev;Never;Yes (2ms );2;182;89;
IDA* (IDA Star);86;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);86;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);86;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);86;Chebyshev;Never;No;5001;0;-1;
Dijkstra;86;Manhattan;Never;Yes (1824ms );1824;4294;87;
Dijkstra;86;Euclidean;Never;Yes (1821ms );1821;4294;87;
Dijkstra;86;Octile;Never;Yes (1823ms );1823;4294;87;
Dijkstra;86;Chebyshev;Never;Yes (1819ms );1819;4294;87;
A* (A Star);87;Manhattan;Never;Yes (12ms );12;366;49;
A* (A Star);87;Euclidean;Never;Yes (23ms );23;523;49;
A* (A Star);87;Octile;Never;Yes (20ms );20;477;49;
A* (A Star);87;Chebyshev;Never;Yes (36ms );36;650;49;
Best First Search;87;Manhattan;Never;Yes (1ms );1;114;49;
Best First Search;87;Euclidean;Never;Yes (1ms );1;106;59;
Best First Search;87;Octile;Never;Yes (1ms );1;106;59;
Best First Search;87;Chebyshev;Never;Yes (0ms );0;90;49;
IDA* (IDA Star);87;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);87;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);87;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);87;Chebyshev;Never;No;5001;0;-1;
Dijkstra;87;Manhattan;Never;Yes (161ms );161;1366;49;
Dijkstra;87;Euclidean;Never;Yes (161ms );161;1366;49;
Dijkstra;87;Octile;Never;Yes (162ms );162;1366;49;
Dijkstra;87;Chebyshev;Never;Yes (160ms );160;1366;49;
A* (A Star);88;Manhattan;Never;Yes (42ms );42;679;88;
A* (A Star);88;Euclidean;Never;Yes (93ms );93;986;88;
A* (A Star);88;Octile;Never;Yes (57ms );57;777;88;
A* (A Star);88;Chebyshev;Never;Yes (122ms );122;1160;88;
Best First Search;88;Manhattan;Never;Yes (4ms );4;227;88;
Best First Search;88;Euclidean;Never;Yes (4ms );4;219;88;
Best First Search;88;Octile;Never;Yes (4ms );4;219;88;
Best First Search;88;Chebyshev;Never;Yes (4ms );4;220;88;
IDA* (IDA Star);88;Manhattan;Never;Yes (0ms );0;0;88;
IDA* (IDA Star);88;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);88;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);88;Chebyshev;Never;No;5001;0;-1;
Dijkstra;88;Manhattan;Never;Yes (2711ms );2711;5156;88;
Dijkstra;88;Euclidean;Never;Yes (2715ms );2715;5156;88;
Dijkstra;88;Octile;Never;Yes (2715ms );2715;5156;88;
Dijkstra;88;Chebyshev;Never;Yes (2721ms );2721;5156;88;
A* (A Star);89;Manhattan;Never;Yes (6ms );6;264;43;
A* (A Star);89;Euclidean;Never;Yes (10ms );10;331;43;
A* (A Star);89;Octile;Never;Yes (9ms );9;308;43;
A* (A Star);89;Chebyshev;Never;Yes (15ms );15;412;43;
Best First Search;89;Manhattan;Never;Yes (1ms );1;116;55;
Best First Search;89;Euclidean;Never;Yes (0ms );0;103;43;
Best First Search;89;Octile;Never;Yes (0ms );0;103;43;
Best First Search;89;Chebyshev;Never;Yes (0ms );0;103;43;
IDA* (IDA Star);89;Manhattan;Never;Yes (2ms );2;0;48;
IDA* (IDA Star);89;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);89;Octile;Never;Yes (394ms );394;0;48;
IDA* (IDA Star);89;Chebyshev;Never;Yes (2126ms );2126;0;48;
Dijkstra;89;Manhattan;Never;Yes (699ms );699;2732;43;
Dijkstra;89;Euclidean;Never;Yes (699ms );699;2732;43;
Dijkstra;89;Octile;Never;Yes (698ms );698;2732;43;
Dijkstra;89;Chebyshev;Never;Yes (700ms );700;2732;43;
A* (A Star);90;Manhattan;Never;Yes (1ms );1;127;25;
A* (A Star);90;Euclidean;Never;Yes (2ms );2;147;25;
A* (A Star);90;Octile;Never;Yes (1ms );1;132;25;
A* (A Star);90;Chebyshev;Never;Yes (3ms );3;186;25;
Best First Search;90;Manhattan;Never;Yes (0ms );0;58;27;
Best First Search;90;Euclidean;Never;Yes (0ms );0;53;25;
Best First Search;90;Octile;Never;Yes (0ms );0;53;25;
Best First Search;90;Chebyshev;Never;Yes (0ms );0;58;25;
IDA* (IDA Star);90;Manhattan;Never;Yes (0ms );0;0;25;
IDA* (IDA Star);90;Euclidean;Never;Yes (118ms );118;0;25;
IDA* (IDA Star);90;Octile;Never;Yes (3ms );3;0;25;
IDA* (IDA Star);90;Chebyshev;Never;Yes (15ms );15;0;25;
Dijkstra;90;Manhattan;Never;Yes (75ms );75;914;25;
Dijkstra;90;Euclidean;Never;Yes (77ms );77;914;25;
Dijkstra;90;Octile;Never;Yes (75ms );75;914;25;
Dijkstra;90;Chebyshev;Never;Yes (74ms );74;914;25;
A* (A Star);91;Manhattan;Never;Yes (0ms );0;108;43;
A* (A Star);91;Euclidean;Never;Yes (0ms );0;108;43;
A* (A Star);91;Octile;Never;Yes (0ms );0;108;43;
A* (A Star);91;Chebyshev;Never;Yes (2ms );2;172;43;
Best First Search;91;Manhattan;Never;Yes (0ms );0;105;43;
Best First Search;91;Euclidean;Never;Yes (0ms );0;104;43;
Best First Search;91;Octile;Never;Yes (0ms );0;104;43;
Best First Search;91;Chebyshev;Never;Yes (1ms );1;108;45;
IDA* (IDA Star);91;Manhattan;Never;Yes (0ms );0;0;45;
IDA* (IDA Star);91;Euclidean;Never;Yes (0ms );0;0;45;
IDA* (IDA Star);91;Octile;Never;Yes (0ms );0;0;45;
IDA* (IDA Star);91;Chebyshev;Never;Yes (0ms );0;0;45;
Dijkstra;91;Manhattan;Never;Yes (805ms );805;2736;43;
Dijkstra;91;Euclidean;Never;Yes (811ms );811;2736;43;
Dijkstra;91;Octile;Never;Yes (808ms );808;2736;43;
Dijkstra;91;Chebyshev;Never;Yes (801ms );801;2736;43;
A* (A Star);92;Manhattan;Never;Yes (8ms );8;297;39;
A* (A Star);92;Euclidean;Never;Yes (21ms );21;460;39;
A* (A Star);92;Octile;Never;Yes (17ms );17;432;39;
A* (A Star);92;Chebyshev;Never;Yes (30ms );30;562;39;
Best First Search;92;Manhattan;Never;Yes (1ms );1;104;39;
Best First Search;92;Euclidean;Never;Yes (0ms );0;92;39;
Best First Search;92;Octile;Never;Yes (0ms );0;92;41;
Best First Search;92;Chebyshev;Never;Yes (0ms );0;92;41;
IDA* (IDA Star);92;Manhattan;Never;Yes (213ms );213;0;41;
IDA* (IDA Star);92;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);92;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);92;Chebyshev;Never;No;5001;0;-1;
Dijkstra;92;Manhattan;Never;Yes (146ms );146;1224;39;
Dijkstra;92;Euclidean;Never;Yes (145ms );145;1224;39;
Dijkstra;92;Octile;Never;Yes (144ms );144;1224;39;
Dijkstra;92;Chebyshev;Never;Yes (146ms );146;1224;39;
A* (A Star);93;Manhattan;Never;Yes (17ms );17;414;50;
A* (A Star);93;Euclidean;Never;Yes (57ms );57;625;50;
A* (A Star);93;Octile;Never;Yes (33ms );33;580;50;
A* (A Star);93;Chebyshev;Never;Yes (54ms );54;748;50;
Best First Search;93;Manhattan;Never;Yes (1ms );1;112;50;
Best First Search;93;Euclidean;Never;Yes (1ms );1;110;50;
Best First Search;93;Octile;Never;Yes (1ms );1;110;50;
Best First Search;93;Chebyshev;Never;Yes (1ms );1;110;50;
IDA* (IDA Star);93;Manhattan;Never;Yes (0ms );0;0;50;
IDA* (IDA Star);93;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);93;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);93;Chebyshev;Never;No;5001;0;-1;
Dijkstra;93;Manhattan;Never;Yes (260ms );260;1663;50;
Dijkstra;93;Euclidean;Never;Yes (262ms );262;1663;50;
Dijkstra;93;Octile;Never;Yes (263ms );263;1663;50;
Dijkstra;93;Chebyshev;Never;Yes (260ms );260;1663;50;
A* (A Star);94;Manhattan;Never;Yes (91ms );91;983;69;
A* (A Star);94;Euclidean;Never;Yes (161ms );161;1295;69;
A* (A Star);94;Octile;Never;Yes (141ms );141;1212;69;
A* (A Star);94;Chebyshev;Never;Yes (212ms );212;1522;69;
Best First Search;94;Manhattan;Never;Yes (3ms );3;192;69;
Best First Search;94;Euclidean;Never;Yes (2ms );2;156;75;
Best First Search;94;Octile;Never;Yes (1ms );1;153;75;
Best First Search;94;Chebyshev;Never;Yes (2ms );2;173;73;
IDA* (IDA Star);94;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);94;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);94;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);94;Chebyshev;Never;No;5001;0;-1;
Dijkstra;94;Manhattan;Never;Yes (1431ms );1431;3775;69;
Dijkstra;94;Euclidean;Never;Yes (1419ms );1419;3775;69;
Dijkstra;94;Octile;Never;Yes (1408ms );1408;3775;69;
Dijkstra;94;Chebyshev;Never;Yes (1411ms );1411;3775;69;
A* (A Star);95;Manhattan;Never;Yes (790ms );790;2891;149;
A* (A Star);95;Euclidean;Never;Yes (1700ms );1700;4200;149;
A* (A Star);95;Octile;Never;Yes (1533ms );1533;3988;149;
A* (A Star);95;Chebyshev;Never;Yes (1857ms );1857;4387;149;
Best First Search;95;Manhattan;Never;Yes (5ms );5;265;149;
Best First Search;95;Euclidean;Never;Yes (5ms );5;265;149;
Best First Search;95;Octile;Never;Yes (6ms );6;265;149;
Best First Search;95;Chebyshev;Never;Yes (9ms );9;273;149;
IDA* (IDA Star);95;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);95;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);95;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);95;Chebyshev;Never;No;5001;0;-1;
Dijkstra;95;Manhattan;Never;Yes (4541ms );4541;6799;149;
Dijkstra;95;Euclidean;Never;Yes (4551ms );4551;6799;149;
Dijkstra;95;Octile;Never;Yes (4555ms );4555;6799;149;
Dijkstra;95;Chebyshev;Never;Yes (4575ms );4575;6799;149;
A* (A Star);96;Manhattan;Never;Yes (301ms );301;1736;113;
A* (A Star);96;Euclidean;Never;Yes (458ms );458;2171;113;
A* (A Star);96;Octile;Never;Yes (422ms );422;2072;113;
A* (A Star);96;Chebyshev;Never;Yes (502ms );502;2282;113;
Best First Search;96;Manhattan;Never;Yes (3ms );3;213;113;
Best First Search;96;Euclidean;Never;Yes (3ms );3;212;113;
Best First Search;96;Octile;Never;Yes (3ms );3;207;113;
Best First Search;96;Chebyshev;Never;Yes (3ms );3;213;113;
IDA* (IDA Star);96;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);96;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);96;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);96;Chebyshev;Never;No;5001;0;-1;
Dijkstra;96;Manhattan;Never;Yes (1874ms );1874;4342;113;
Dijkstra;96;Euclidean;Never;Yes (1870ms );1870;4342;113;
Dijkstra;96;Octile;Never;Yes (1875ms );1875;4342;113;
Dijkstra;96;Chebyshev;Never;Yes (1871ms );1871;4342;113;
A* (A Star);97;Manhattan;Never;Yes (140ms );140;1218;78;
A* (A Star);97;Euclidean;Never;Yes (248ms );248;1599;78;
A* (A Star);97;Octile;Never;Yes (227ms );227;1536;78;
A* (A Star);97;Chebyshev;Never;Yes (313ms );313;1794;78;
Best First Search;97;Manhattan;Never;Yes (3ms );3;207;96;
Best First Search;97;Euclidean;Never;Yes (1ms );1;152;78;
Best First Search;97;Octile;Never;Yes (1ms );1;152;78;
Best First Search;97;Chebyshev;Never;Yes (2ms );2;152;78;
IDA* (IDA Star);97;Manhattan;Never;Yes (0ms );0;0;86;
IDA* (IDA Star);97;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);97;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);97;Chebyshev;Never;No;5001;0;-1;
Dijkstra;97;Manhattan;Never;Yes (1839ms );1839;4285;78;
Dijkstra;97;Euclidean;Never;Yes (1850ms );1850;4285;78;
Dijkstra;97;Octile;Never;Yes (1848ms );1848;4285;78;
Dijkstra;97;Chebyshev;Never;Yes (1843ms );1843;4285;78;
A* (A Star);98;Manhattan;Never;Yes (136ms );136;1267;101;
A* (A Star);98;Euclidean;Never;Yes (289ms );289;1833;101;
A* (A Star);98;Octile;Never;Yes (240ms );240;1662;101;
A* (A Star);98;Chebyshev;Never;Yes (391ms );391;2144;101;
Best First Search;98;Manhattan;Never;Yes (2ms );2;177;101;
Best First Search;98;Euclidean;Never;Yes (3ms );3;199;123;
Best First Search;98;Octile;Never;Yes (2ms );2;177;101;
Best First Search;98;Chebyshev;Never;Yes (2ms );2;188;101;
IDA* (IDA Star);98;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);98;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);98;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);98;Chebyshev;Never;No;5001;0;-1;
Dijkstra;98;Manhattan;Never;Yes (1699ms );1699;4377;101;
Dijkstra;98;Euclidean;Never;Yes (1695ms );1695;4377;101;
Dijkstra;98;Octile;Never;Yes (1702ms );1702;4377;101;
Dijkstra;98;Chebyshev;Never;Yes (1706ms );1706;4377;101;
A* (A Star);99;Manhattan;Never;Yes (155ms );155;1349;107;
A* (A Star);99;Euclidean;Never;Yes (302ms );302;1889;107;
A* (A Star);99;Octile;Never;Yes (247ms );247;1704;107;
A* (A Star);99;Chebyshev;Never;Yes (430ms );430;2240;107;
Best First Search;99;Manhattan;Never;Yes (7ms );7;300;117;
Best First Search;99;Euclidean;Never;Yes (5ms );5;240;115;
Best First Search;99;Octile;Never;Yes (4ms );4;239;115;
Best First Search;99;Chebyshev;Never;Yes (4ms );4;233;107;
IDA* (IDA Star);99;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);99;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);99;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);99;Chebyshev;Never;No;5001;0;-1;
Dijkstra;99;Manhattan;Never;Yes (2631ms );2631;5370;107;
Dijkstra;99;Euclidean;Never;Yes (2648ms );2648;5370;107;
Dijkstra;99;Octile;Never;Yes (2639ms );2639;5370;107;
Dijkstra;99;Chebyshev;Never;Yes (2637ms );2637;5370;107;
A* (A Star);100;Manhattan;Never;Yes (14ms );14;384;69;
A* (A Star);100;Euclidean;Never;Yes (28ms );28;494;69;
A* (A Star);100;Octile;Never;Yes (19ms );19;410;69;
A* (A Star);100;Chebyshev;Never;Yes (38ms );38;587;69;
Best First Search;100;Manhattan;Never;Yes (2ms );2;162;71;
Best First Search;100;Euclidean;Never;Yes (2ms );2;163;71;
Best First Search;100;Octile;Never;Yes (2ms );2;163;71;
Best First Search;100;Chebyshev;Never;Yes (2ms );2;163;71;
IDA* (IDA Star);100;Manhattan;Never;Yes (3ms );3;0;71;
IDA* (IDA Star);100;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);100;Octile;Never;Yes (21ms );21;0;71;
IDA* (IDA Star);100;Chebyshev;Never;Yes (321ms );321;0;71;
Dijkstra;100;Manhattan;Never;Yes (1832ms );1832;4145;69;
Dijkstra;100;Euclidean;Never;Yes (1850ms );1850;4145;69;
Dijkstra;100;Octile;Never;Yes (1837ms );1837;4145;69;
Dijkstra;100;Chebyshev;Never;Yes (1833ms );1833;4145;69;
A* (A Star);101;Manhattan;Never;Yes (305ms );305;1669;89;
A* (A Star);101;Euclidean;Never;Yes (526ms );526;2217;89;
A* (A Star);101;Octile;Never;Yes (492ms );492;2149;89;
A* (A Star);101;Chebyshev;Never;Yes (700ms );700;2568;89;
Best First Search;101;Manhattan;Never;Yes (4ms );4;225;89;
Best First Search;101;Euclidean;Never;Yes (3ms );3;193;89;
Best First Search;101;Octile;Never;Yes (3ms );3;193;89;
Best First Search;101;Chebyshev;Never;Yes (4ms );4;215;93;
IDA* (IDA Star);101;Manhattan;Never;Yes (0ms );0;0;93;
IDA* (IDA Star);101;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);101;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);101;Chebyshev;Never;No;5001;0;-1;
Dijkstra;101;Manhattan;Never;Yes (3795ms );3795;5741;89;
Dijkstra;101;Euclidean;Never;Yes (3783ms );3783;5741;89;
Dijkstra;101;Octile;Never;Yes (3791ms );3791;5741;89;
Dijkstra;101;Chebyshev;Never;Yes (3792ms );3792;5741;89;
A* (A Star);102;Manhattan;Never;Yes (19ms );19;457;59;
A* (A Star);102;Euclidean;Never;Yes (48ms );48;736;59;
A* (A Star);102;Octile;Never;Yes (41ms );41;668;59;
A* (A Star);102;Chebyshev;Never;Yes (57ms );57;784;59;
Best First Search;102;Manhattan;Never;Yes (1ms );1;114;59;
Best First Search;102;Euclidean;Never;Yes (1ms );1;114;59;
Best First Search;102;Octile;Never;Yes (1ms );1;114;59;
Best First Search;102;Chebyshev;Never;Yes (1ms );1;114;59;
IDA* (IDA Star);102;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);102;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);102;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);102;Chebyshev;Never;No;5001;0;-1;
Dijkstra;102;Manhattan;Never;Yes (202ms );202;1511;59;
Dijkstra;102;Euclidean;Never;Yes (202ms );202;1511;59;
Dijkstra;102;Octile;Never;Yes (203ms );203;1511;59;
Dijkstra;102;Chebyshev;Never;Yes (200ms );200;1511;59;
A* (A Star);103;Manhattan;Never;Yes (0ms );0;99;22;
A* (A Star);103;Euclidean;Never;Yes (1ms );1;115;22;
A* (A Star);103;Octile;Never;Yes (1ms );1;112;22;
A* (A Star);103;Chebyshev;Never;Yes (1ms );1;136;22;
Best First Search;103;Manhattan;Never;Yes (0ms );0;45;22;
