Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;123;Genetic Algorithm;31;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;6218;1527;19,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;84;Genetic Algorithm;32;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;2741;1184;13,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;107;Genetic Algorithm;32;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;3930;1248;19,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;105;Genetic Algorithm;32;WithPattern;Octile;IfAtMostOneObstacle;Yes;4522;1265;11,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;123;Genetic Algorithm;32;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;4401;1271;13,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;204;Genetic Algorithm;33;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;9333;1354;14,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;388;Genetic Algorithm;33;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;24296;1873;18,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;153;Genetic Algorithm;33;WithPattern;Octile;IfAtMostOneObstacle;Yes;7254;1282;13,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;240;Genetic Algorithm;33;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;13356;1784;17,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;177;Genetic Algorithm;34;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;13514;2534;27,9705627484771;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;182;Genetic Algorithm;34;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;9834;1935;19,3847763108502;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;228;Genetic Algorithm;34;WithPattern;Octile;IfAtMostOneObstacle;Yes;15950;2052;21,9705627484771;
