Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Best First Search;15;File;Manhattan;IfAtMostOneObstacle;Yes;0;197;26,7989898732233;
Best First Search;15;File;Euclidean;IfAtMostOneObstacle;Yes;0;197;26,7989898732233;
Best First Search;15;File;Octile;IfAtMostOneObstacle;Yes;0;197;26,7989898732233;
Best First Search;15;File;Chebyshev;IfAtMostOneObstacle;Yes;0;197;27,7279220613579;
Dijkstra;15;File;Manhattan;IfAtMostOneObstacle;Yes;44;1203;25,9705627484771;
Dijkstra;15;File;Euclidean;IfAtMostOneObstacle;Yes;45;1203;25,9705627484771;
Dijkstra;15;File;Octile;IfAtMostOneObstacle;Yes;44;1203;25,9705627484771;
Dijkstra;15;File;Chebyshev;IfAtMostOneObstacle;Yes;44;1203;25,9705627484771;
A* (A Star);16;File;Manhattan;IfAtMostOneObstacle;Yes;1;120;37,7989898732233;
A* (A Star);16;File;Euclidean;IfAtMostOneObstacle;Yes;3;318;37,7989898732233;
A* (A Star);16;File;Octile;IfAtMostOneObstacle;Yes;3;318;37,7989898732233;
A* (A Star);16;File;Chebyshev;IfAtMostOneObstacle;Yes;5;409;37,7989898732233;
Best First Search;16;File;Manhattan;IfAtMostOneObstacle;Yes;0;409;45,5979797464467;
Best First Search;16;File;Euclidean;IfAtMostOneObstacle;Yes;0;409;45,5979797464467;
Best First Search;16;File;Octile;IfAtMostOneObstacle;Yes;0;409;45,5979797464467;
Best First Search;16;File;Chebyshev;IfAtMostOneObstacle;Yes;0;409;39,2132034355964;
Dijkstra;16;File;Manhattan;IfAtMostOneObstacle;Yes;92;1778;37,7989898732233;
Dijkstra;16;File;Euclidean;IfAtMostOneObstacle;Yes;87;1778;37,7989898732233;
Dijkstra;16;File;Octile;IfAtMostOneObstacle;Yes;93;1778;37,7989898732233;
Dijkstra;16;File;Chebyshev;IfAtMostOneObstacle;Yes;93;1778;37,7989898732233;
A* (A Star);17;File;Manhattan;IfAtMostOneObstacle;Yes;0;61;24,0710678118655;
A* (A Star);17;File;Euclidean;IfAtMostOneObstacle;Yes;0;136;24,0710678118655;
A* (A Star);17;File;Octile;IfAtMostOneObstacle;Yes;0;136;24,0710678118655;
A* (A Star);17;File;Chebyshev;IfAtMostOneObstacle;Yes;1;154;24,0710678118655;
Best First Search;17;File;Manhattan;IfAtMostOneObstacle;Yes;0;154;24,0710678118655;
Best First Search;17;File;Euclidean;IfAtMostOneObstacle;Yes;0;154;24,0710678118655;
Best First Search;17;File;Octile;IfAtMostOneObstacle;Yes;0;154;24,0710678118655;
Best First Search;17;File;Chebyshev;IfAtMostOneObstacle;Yes;0;154;24,0710678118655;
Dijkstra;17;File;Manhattan;IfAtMostOneObstacle;Yes;9;524;24,0710678118655;
Dijkstra;17;File;Euclidean;IfAtMostOneObstacle;Yes;10;524;24,0710678118655;
Dijkstra;17;File;Octile;IfAtMostOneObstacle;Yes;10;524;24,0710678118655;
Dijkstra;17;File;Chebyshev;IfAtMostOneObstacle;Yes;11;524;24,0710678118655;
A* (A Star);18;File;Manhattan;IfAtMostOneObstacle;Yes;19;663;80,0121933088197;
A* (A Star);18;File;Euclidean;IfAtMostOneObstacle;Yes;61;1376;80,0121933088197;
A* (A Star);18;File;Octile;IfAtMostOneObstacle;Yes;39;1376;80,0121933088197;
A* (A Star);18;File;Chebyshev;IfAtMostOneObstacle;Yes;108;1815;80,0121933088197;
