Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
IDA* (IDA Star);10;Random;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);10;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);10;Random;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);10;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;10;Random;Manhattan;OnlyWhenNoObstacles;Yes;1005;6449;119,426406871193;
Dijkstra;10;Random;Euclidean;OnlyWhenNoObstacles;Yes;1011;6449;119,426406871193;
Dijkstra;10;Random;Octile;OnlyWhenNoObstacles;Yes;1018;6449;119,426406871193;
Dijkstra;10;Random;Chebyshev;OnlyWhenNoObstacles;Yes;1007;6449;119,426406871193;
A* (A Star);11;Random;Manhattan;OnlyWhenNoObstacles;Yes;12;584;74,3847763108502;
A* (A Star);11;Random;Euclidean;OnlyWhenNoObstacles;Yes;21;862;73,2132034355964;
A* (A Star);11;Random;Octile;OnlyWhenNoObstacles;Yes;18;763;73,2132034355964;
A* (A Star);11;Random;Chebyshev;OnlyWhenNoObstacles;Yes;27;994;73,2132034355964;
Best First Search;11;Random;Manhattan;OnlyWhenNoObstacles;Yes;1;221;87,4558441227157;
Best First Search;11;Random;Euclidean;OnlyWhenNoObstacles;Yes;1;189;88,3847763108502;
Best First Search;11;Random;Octile;OnlyWhenNoObstacles;Yes;1;191;88,3847763108502;
Best First Search;11;Random;Chebyshev;OnlyWhenNoObstacles;Yes;2;265;104,041630560343;
IDA* (IDA Star);11;Random;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);11;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);11;Random;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);11;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;11;Random;Manhattan;OnlyWhenNoObstacles;Yes;271;3356;73,2132034355964;
Dijkstra;11;Random;Euclidean;OnlyWhenNoObstacles;Yes;272;3356;73,2132034355964;
Dijkstra;11;Random;Octile;OnlyWhenNoObstacles;Yes;272;3356;73,2132034355964;
Dijkstra;11;Random;Chebyshev;OnlyWhenNoObstacles;Yes;273;3356;73,2132034355964;
A* (A Star);12;Random;Manhattan;OnlyWhenNoObstacles;Yes;0;98;42,0710678118655;
A* (A Star);12;Random;Euclidean;OnlyWhenNoObstacles;Yes;3;328;42,0710678118655;
A* (A Star);12;Random;Octile;OnlyWhenNoObstacles;Yes;3;291;42,0710678118655;
A* (A Star);12;Random;Chebyshev;OnlyWhenNoObstacles;Yes;6;422;42,0710678118655;
Best First Search;12;Random;Manhattan;OnlyWhenNoObstacles;Yes;1;214;67,6274169979695;
Best First Search;12;Random;Euclidean;OnlyWhenNoObstacles;Yes;1;208;69,6274169979695;
Best First Search;12;Random;Octile;OnlyWhenNoObstacles;Yes;1;215;69,6274169979695;
Best First Search;12;Random;Chebyshev;OnlyWhenNoObstacles;Yes;3;209;70,556349186104;
IDA* (IDA Star);12;Random;Manhattan;OnlyWhenNoObstacles;Yes;0;0;70,556349186104;
IDA* (IDA Star);12;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);12;Random;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);12;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;12;Random;Manhattan;OnlyWhenNoObstacles;Yes;28;1052;42,0710678118655;
Dijkstra;12;Random;Euclidean;OnlyWhenNoObstacles;Yes;28;1052;42,0710678118655;
Dijkstra;12;Random;Octile;OnlyWhenNoObstacles;Yes;28;1052;42,0710678118655;
Dijkstra;12;Random;Chebyshev;OnlyWhenNoObstacles;Yes;29;1052;42,0710678118655;
A* (A Star);13;Random;Manhattan;OnlyWhenNoObstacles;Yes;3;330;69,9705627484771;
A* (A Star);13;Random;Euclidean;OnlyWhenNoObstacles;Yes;7;449;69,3847763108502;
A* (A Star);13;Random;Octile;OnlyWhenNoObstacles;Yes;4;375;69,3847763108502;
A* (A Star);13;Random;Chebyshev;OnlyWhenNoObstacles;Yes;11;565;69,3847763108502;
Best First Search;13;Random;Manhattan;OnlyWhenNoObstacles;Yes;2;284;86,7989898732233;
Best First Search;13;Random;Euclidean;OnlyWhenNoObstacles;Yes;2;255;105,627416997969;
Best First Search;13;Random;Octile;OnlyWhenNoObstacles;Yes;2;255;105,627416997969;
Best First Search;13;Random;Chebyshev;OnlyWhenNoObstacles;Yes;1;183;71,1421356237309;
IDA* (IDA Star);13;Random;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);13;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);13;Random;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);13;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;13;Random;Manhattan;OnlyWhenNoObstacles;Yes;234;3089;69,3847763108502;
Dijkstra;13;Random;Euclidean;OnlyWhenNoObstacles;Yes;235;3089;69,3847763108502;
Dijkstra;13;Random;Octile;OnlyWhenNoObstacles;Yes;239;3089;69,3847763108502;
Dijkstra;13;Random;Chebyshev;OnlyWhenNoObstacles;Yes;238;3089;69,3847763108502;
A* (A Star);14;Random;Manhattan;OnlyWhenNoObstacles;Yes;3;294;62,7989898732233;
A* (A Star);14;Random;Euclidean;OnlyWhenNoObstacles;Yes;14;647;60,556349186104;
A* (A Star);14;Random;Octile;OnlyWhenNoObstacles;Yes;11;609;60,556349186104;
A* (A Star);14;Random;Chebyshev;OnlyWhenNoObstacles;Yes;15;721;60,556349186104;
Best First Search;14;Random;Manhattan;OnlyWhenNoObstacles;Yes;1;172;68,7989898732233;
Best First Search;14;Random;Euclidean;OnlyWhenNoObstacles;Yes;0;152;65,8700576850888;
Best First Search;14;Random;Octile;OnlyWhenNoObstacles;Yes;0;155;65,8700576850888;
Best First Search;14;Random;Chebyshev;OnlyWhenNoObstacles;Yes;1;180;69,3847763108502;
IDA* (IDA Star);14;Random;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);14;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);14;Random;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);14;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;14;Random;Manhattan;OnlyWhenNoObstacles;Yes;213;2893;60,556349186104;
Dijkstra;14;Random;Euclidean;OnlyWhenNoObstacles;Yes;211;2893;60,556349186104;
Dijkstra;14;Random;Octile;OnlyWhenNoObstacles;Yes;210;2893;60,556349186104;
Dijkstra;14;Random;Chebyshev;OnlyWhenNoObstacles;Yes;211;2893;60,556349186104;
A* (A Star);15;Random;Manhattan;OnlyWhenNoObstacles;Yes;4;337;57,3847763108502;
A* (A Star);15;Random;Euclidean;OnlyWhenNoObstacles;Yes;13;636;57,3847763108502;
A* (A Star);15;Random;Octile;OnlyWhenNoObstacles;Yes;8;470;57,3847763108502;
A* (A Star);15;Random;Chebyshev;OnlyWhenNoObstacles;Yes;20;814;57,3847763108502;
Best First Search;15;Random;Manhattan;OnlyWhenNoObstacles;Yes;1;152;60,556349186104;
Best First Search;15;Random;Euclidean;OnlyWhenNoObstacles;Yes;0;154;59,6274169979695;
Best First Search;15;Random;Octile;OnlyWhenNoObstacles;Yes;0;154;59,6274169979695;
Best First Search;15;Random;Chebyshev;OnlyWhenNoObstacles;Yes;0;140;64,3137084989848;
IDA* (IDA Star);15;Random;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);15;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);15;Random;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);15;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;15;Random;Manhattan;OnlyWhenNoObstacles;Yes;222;2941;57,3847763108502;
Dijkstra;15;Random;Euclidean;OnlyWhenNoObstacles;Yes;216;2941;57,3847763108502;
Dijkstra;15;Random;Octile;OnlyWhenNoObstacles;Yes;215;2941;57,3847763108502;
Dijkstra;15;Random;Chebyshev;OnlyWhenNoObstacles;Yes;216;2941;57,3847763108502;
A* (A Star);16;Random;Manhattan;OnlyWhenNoObstacles;Yes;12;549;84,4852813742386;
